pmid,geo_id,coreproject
18044965,,R33CA105514
18046446,,R33CA097513
18045842,,ZIABC010345
18047532,,P50CA097186
18048074,,ZIASC004020
18047692,,R21CA118600
18047697,,R21CA118600
18049129,,P50CA092629
18048968,,U54CA118948
18054789,,ZIABC006150
18054822,,ZIABC005708
18055460,,ZIABC010334
18055864,,P50CA100632
18056182,,P50CA092629
18056169,,P50CA092629
18056460,,P50CA100632
18056201,,P50CA097190
18057256,,ZIABC010504
18056651,,P50CA100632
18058029,,ZIASC000892
18058574,,P50CA098252
18058101,,ZIABC010822
18059023,,ZIABC006150
18059179,200008055,P50CA062924
18059179,200008054,P50CA062924
18062746,,R33CA103455
18064568,,R44CA081903
18064648,,P50CA062924
18060041,,P50CA107399
18059478,,ZIASC009144
18070196,,ZIABC010655
18070707,,P50CA100707
18068632,,P50CA092629
18075297,,P50CA100632
18076201,,R21CA137706
18076766,,U01CA062461
18076952,,P50CA092131
18079974,,R21CA114043
18082198,,U01CA086402
18083557,,ZIABC007363
18079988,,R21CA114043
18084335,,U24CA076518
18084340,,U24CA076518
18084890,,R21CA112145
18089712,,P50CA097190
18089786,,P50CA100707
18089940,,ZIABC010449
18093250,,P50CA097257
18094158,,ZIABC010506
18094683,200009056,ZIABC011208
18094420,,P50CA062924
18094714,,ZIASC010378
18095643,,ZIABC007363
18096412,,P50CA097257
18096279,,P50CA098252
18097452,,ZIABC010984
18097796,,R33CA103455
18097463,,R33CA109872
18155327,,ZIABC010661
18156491,,P50CA100707
18156939,,ZIABC010898
18157006,,ZIABC010985
18157091,,P50CA062924
18157121,,ZIABC010338
18157138,,ZIASC010384
18158130,,R33CA114304
18158558,,R33CA107844
18160098,,ZIACP010144
18162165,,R21CA112145
18160665,200010009,ZIABC011008
18160838,,P50CA098252
18162814,,ZIACP010124
18164342,,U24CA055727
18165272,,P50CA098252
18165947,,R33CA122864
18165638,,P50CA058223
18165806,,R33CA086243
18167337,,P50CA098131
18167338,,ZIABC005599
18172276,,P50CA092629
18172270,,ZIASC010093
18172250,,P50CA070907
18172305,,P50CA070907
18172292,,P50CA070907
18172318,,ZIABC006161
18172508,,R21CA114043
18172335,,R44CA088684
18172509,,R43CA120619
18176175,,U24CA055727
18176954,200006857,ZIABC010877
18178582,,ZIABC005599
18177907,,U54CA132383
18177006,,R33CA114149
18179964,,P50CA100632
18180459,,R44CA101106
18180460,,P50CA098131
18182298,,ZIABC010440
18181097,,P50CA098252
18182586,,R33CA097513
18182614,,ZIASC010355
18182616,,ZIABC011028
18184591,,R21CA099835
18184565,,ZIABC010331
18186533,,R21CA092725
18184716,,ZIASC010357
18186939,200005920,R33CA096309
18187810,,ZIABC006150
18188702,,R21CA126761
18188449,,ZIABC005708
18190724,,P50CA116201
18193839,,R33CA112141
18194566,,ZIABC010449
18195100,,ZIABC010309
18194660,,R33CA103235
18196514,,U01CA113913
18196574,,P50CA116201
18197692,,R21CA114852
18200035,,P50CA100632
18199535,200007505,ZIABC011091
18199556,,P50CA092629
18201062,,ZIABC010440
18202016,,P50CA100632
18202079,,U24CA055727
18202256,,R33CA120726
18202416,,UM1CA097452
18202758,,P50CA092131
18202771,,P50CA092131
18204903,,R21CA086285
18206534,200023614,ZIABC011043
18207316,,P50CA092629
18205070,,R21CA116144
18211814,,P50CA070907
18211032,,R33CA099139
18212743,200010025,P50CA070907
18212743,200009995,P50CA070907
18212743,200009994,P50CA070907
18211893,,R21CA099835
18215070,,ZIABC010440
18215123,,ZIABC006161
18215779,,U24CA076518
18216867,,P50CA100707
18215784,,U24CA076518
18216783,,ZIABC011208
18217206,,U01CA069852
18217751,,R33CA118696
18218636,,ZIABC004496
18219184,,P50CA070907
18220241,,R44CA099117
18220335,,R21CA107943
18220392,,R33CA105295
18222979,,R33CA137719
18223216,,P50CA062924
18223226,,U01CA062461
18223320,,P50CA062924
18223325,,P50CA092629
18224698,,ZIABC010898
18227433,,R21CA112145
18227516,200009328,ZIABC011091
18227516,3334,ZIABC011091
18228245,,P50CA098252
18228545,,R33CA088343
18229679,,R33CA114151
18230792,,P50CA100632
18230718,,P50CA070907
18230181,,P50CA127003
18231105,,P50CA070907
18234728,,ZIABC011043
18235115,,U01CA062487
18234424,,U10CA031946
18234890,,ZIABC010390
18235116,,U01CA062491
18235122,,U10CA031946
18236716,,ZIASC010373
18240926,,P50CA097257
18242516,,P50CA100707
18243508,,ZIABC011028
18243092,,ZIABC010348
18243105,200008486,ZIABC011091
18245462,,U01CA113913
18245461,,ZIASC000892
18245496,200006956,ZIABC010499
18245532,,P50CA100632
18245670,,R33CA086364
18245557,,ZIASC010373
18246113,,U24CA076518
18246126,,ZIABC005599
18247325,,R21CA116144
18246204,,ZIABC010791
18247584,,R21CA107943
18246969,,U54CA096297
18249173,,ZIABC005708
18250339,,ZIABC011035
18250359,,ZIABC011190
18253089,,ZIABC010783
18253104,,ZIASC000892
18256832,,ZIASC010373
18256926,,ZIACP010182
18257515,,P50CA092629
18258602,,ZIABC009052
18258596,,ZIASC009144
18257518,,R41CA122715
18258798,,U24CA055727
18258922,,U24CA115102
18260149,,R33CA086364
18260780,,R33CA112141
18263639,,ZIABC010791
18266105,,ZIASC007263
18266895,,P50CA100632
18268128,,U24CA055727
18270335,,U10CA031946
18267333,,ZIABC010453
18270365,,ZIABC010292
18272551,,UM1CA097452
18272814,,ZIASC010355
18272816,,ZIASC000550
18272914,,U10CA031946
18273057,,P50CA098252
18274275,,U24CA055727
18275898,,U24CA076518
18275063,,P50CA070907
18275944,,R21CA114160
18275895,,ZIABC010525
18276773,,P50CA097186
18276844,200010403,ZIABC010984
18281291,,ZIABC005708
18279502,,P50CA092629
18281462,,ZIABC010309
18281487,,P50CA070907
18281496,,P50CA092629
18281544,,ZIASC010354
18281654,,P50CA092629
18281535,,ZIABC010666
18281562,,P50CA070907
18281656,,U10CA031946
18281659,,U10CA031946
18283324,,R33CA109872
18282483,,R21CA112145
18285257,,R33CA103455
18287208,,ZIABC006150
18287527,,ZIABC011154
18289585,,P50CA092629
18291036,,ZIACP010125
18292940,,U54CA118948
18293003,,ZIABC010834
18294650,,ZIASC004020
18291508,,U10CA031946
18295293,,ZIABC005708
18294945,,R33CA097513
18295314,,P50CA092629
18295331,,ZIABC010301
18295504,,R21CA116060
18297081,,R43CA101271
18297519,,ZIABC011070
18298950,,R21CA125297
18299391,,ZIABC011154
18299458,,ZIABC010725
18301062,,ZIABC010819
18300755,,P50CA100632
18301379,,ZIABC010783
18302388,,ZIABC010379
18303437,,U10CA031946
18304946,,P50CA097186
18305047,,ZIABC009052
18305152,,ZIABC010309
18305214,,R33CA097513
18305369,,ZIABC005708
18306393,,U54CA137788
18307564,,U24CA076518
18308129,,ZIACP010126
18309951,,P50CA092629
18310059,,U24CA086368
18311132,200010123,ZIABC010309
18311132,3495,ZIABC010309
18311904,,U01CA086400
18314135,,ZIABC010504
18314326,,P50CA058223
18314475,,R33CA122864
18315382,,R33CA112141
18314912,,U10CA180821
18315596,,ZIABC011070
18315853,,R21CA109872
18316548,,P50CA097190
18316558,,P50CA070907
18316569,,P50CA062924
18316557,,P50CA058223
18316601,,P50CA098131
18316609,,ZIABC010876
18316625,,ZIASC006387
18319333,,R33CA097513
18319288,,ZIABC010782
18320023,200007878,ZIASC010074
18320601,,P50CA092629
18320602,,U54CA096300
18322166,,ZIASC004020
18322798,,U54CA137788
18322686,,U01CA062491
18325927,,P50CA058223
18323416,,ZIASC000550
18327823,,U24CA055727
18324610,,R33CA105295
18327587,,P50CA058223
18328103,,R21CA116070
18328425,,P50CA097257
18326051,,P50CA097190
18332043,,U10CA031946
18332125,,P50CA092131
18332475,,U10CA031946
18334709,,P50CA136393
18334672,,U24CA055727
18337506,,P50CA062924
18336535,,P50CA092629
18337505,,R21CA116144
18335221,,P50CA092629
18338334,,P50CA097186
18337559,200002658,R33CA097513
18338782,,ZIABC005708
18339870,,ZIABC010782
18339880,,ZIASC004020
18342607,,ZIABC011091
18343426,,P50CA092131
18342689,,ZIABC011070
18343432,,P50CA097186
18343434,,P50CA092131
18344425,,R33CA097513
18344436,,U01CA062461
18344687,,P50CA062924
18344977,,R33CA132022
18345007,,R33CA105829
18345014,200010561,ZIABC010523
18348286,,P50CA058223
18347058,,P50CA070907
18351333,,ZIABC010792
18351403,,R21CA113917
18351442,,ZIABC008757
18351638,,P50CA097257
18351745,,ZIABC010440
18352847,,P50CA098252
18353365,,ZIABC010441
18353387,,P50CA092629
18353416,,ZIABC010506
18353967,,ZIABC009392
18354238,,ZIABC010944
18354418,,ZIABC010984
18355089,,R33CA122892
18355092,,ZIABC010441
18355772,,P50CA116201
18356690,,ZIABC005708
18356818,,P50CA116201
18358473,,P50CA092629
18358812,,R33CA114184
18359977,,R21CA114043
18361406,,U24CA115102
18361412,,U01CA086402
18361409,,P50CA097186
18361789,,R33CA118591
18362335,,ZIASC004020
18363994,,P50CA098252
18364257,,R33CA118696
18366325,,R33CA118696
18367288,,U10CA031946
18366457,,ZIASC010372
18367526,,ZIABC010579
18368133,,ZIABC004517
18369103,,ZIABC011091
18369320,,ZIASC010384
18369622,,ZIASC004020
18369867,,R33CA092725
18370070,,R21CA118600
18371395,200006506,P50CA126752
18372904,,P50CA127003
18370147,,ZIABC010791
18375788,,R44CA118785
18375829,,ZIABC010666
18378569,,ZIASC000550
18378669,,ZIABC009404
18379348,,P50CA070907
18379350,,P50CA070907
18379362,,U10CA031946
18380902,,P50CA062924
18381938,,P50CA070907
18381641,,R33CA097513
18381418,200011836,P50CA092629
18382097,,P50CA062924
18382364,,R33CA114304
18383265,,P50CA097257
18384551,,ZIACP010176
18383530,,P50CA097190
18385450,,ZIABC011070
18385720,,ZICCP010178
18386141,,ZIACP010120
18386930,,P50CA098131
18388845,,U10CA031946
18390970,,U10CA031946
18391760,,P50CA126752
18392148,,ZIABC010792
18393395,,ZIABC010442
18393820,,U54CA096297
18394010,,P50CA101942
18394172,,P50CA058223
18398044,,P50CA070907
18395973,,P50CA092629
18396136,,ZIABC005708
18398065,,U24CA076518
18398735,,P50CA100632
18400605,,P50CA098252
18400762,,ZIABC007365
18401437,,P50CA098252
18403135,,ZIABC011028
18403491,,P50CA097257
18403594,,P50CA058223
18403610,,R44CA118785
18404202,,R33CA103068
18403868,,ZIABC005708
18407068,,R33CA089810
18408729,,R21CA111994
18407567,,P50CA062924
18410448,,R33CA111940
18413248,,ZIABC007365
18410737,,ZIABC011119
18413761,,P50CA100707
18413606,,P50CA098252
18413766,,R33CA116127
18413778,,P50CA092131
18413797,,P50CA097257
18414202,,ZIACP010198
18413809,,P50CA070907
18413808,,P50CA116201
18414412,,P50CA070907
18414504,,ZIACP010198
18414645,,R21CA113917
18414993,,ZIASC010372
18414865,,U01CA099168
18415690,,ZIACP010126
18416662,,P50CA097257
18421051,,P50CA058223
18421046,,U01CA062502
18417358,,R33CA099139
18422354,,R33CA105295
18423693,,P50CA092629
18423716,,P50CA092629
18423743,,ZIABC010666
18424700,,ZIABC009052
18424706,,ZIABC010944
18424733,,ZIABC010985
18424796,,ZIABC010442
18424800,,ZIABC010442
18425419,,U01CA069852
18426338,,ZIABC010888
18424910,,U54CA096300
18426912,,ZIABC005708
18431519,,P50CA100707
18433063,,ZIABC010442
18434406,,ZIABC010488
18434416,,ZIABC011119
18434959,,ZIABC010300
18437204,,P50CA116201
18437540,,P50CA058223
18435518,,ZIABC011032
18437898,,P50CA100707
18439915,,ZIABC005708
18439435,,ZIABC010887
18440591,,R21CA116103
18440989,,ZIABC010338
18441029,,ZIABC010348
18443433,,P50CA062924
18444153,,ZIACP000185
18445607,,ZIABC010844
18444624,,R21CA122630
18445649,,R21CA132700
18444786,,ZIABC010985
18445826,,ZIACP010126
18445656,,U01CA062461
18446086,,ZIABC010579
18446223,,P50CA100632
18446232,,P50CA100632
18446786,,P50CA097190
18447581,,ZIABC010512
18446790,,ZIASC004020
18448454,,ZIABC010304
18448470,,R44CA094419
18448318,,P50CA097257
18448468,,ZIABC010442
18448487,,P50CA070907
18449013,,P50CA070907
18448750,,U54CA118948
18449204,,P50CA100707
18450052,,P50CA136393
18450544,,ZIABC010309
18450603,,U10CA031946
18451145,,ZIABC005599
18450815,,P50CA070907
18450757,,ZIABC010304
18451161,,P50CA092131
18451169,,P50CA100632
18451175,,ZIASC004020
18451181,,P50CA116201
18451239,,U01CA062491
18451249,,P50CA070907
18452072,,U10CA031946
18453594,,ZIABC010792
18452848,,ZIACP010124
18453624,,P50CA098252
18452949,,ZIABC010442
18455121,,ZIABC010292
18454181,,U24CA076518
18457328,,P50CA070907
18457324,,U24CA055727
18457330,,ZIABC010984
18457440,,ZIABC010440
18458100,,ZIABC010822
18461991,,ZIABC010441
18458673,,P50CA070907
18459106,200007055,ZIABC010499
18462163,,ZIABC010791
18462436,,P50CA097186
18462695,200009563,R33CA089807
18462694,200010834,ZIABC010309
18463534,,P50CA126752
18463686,,P50CA098252
18465898,,ZIABC010440
18467424,,ZIABC010442
18468560,,ZIABC010778
18468743,,ZIABC010350
18470933,,ZIABC004517
18470481,,U01CA062502
18471783,,P50CA097186
18471507,,P50CA127003
18472020,,ZIABC010887
18472274,,R33CA116123
18473723,,ZIABC006150
18474526,,R21CA116214
18476784,,ZIASC004020
18477668,,P50CA097190
18476789,,ZIABC011043
18479688,,R33CA122900
18479693,,R33CA122900
18481388,,ZIABC010984
18482559,,P50CA098252
18482729,,R33CA122900
18483266,200010547,ZIASC010373
18483268,,ZIASC004020
18483273,,P50CA100632
18483277,,ZIASC004020
18483297,,R21CA116079
18483333,,P50CA070907
18483372,,ZIABC010661
18483374,,U01CA070095
18483387,,P50CA098252
18483401,,ZIABC010309
18483391,,U01CA086402
18485404,,ZIABC011043
18485438,,ZIABC010334
18485615,,P50CA097257
18485543,,ZIABC010350
18486357,,P50CA070907
18486101,,ZIABC005708
18486742,,P50CA097190
18487565,,U10CA031946
18487951,,ZIABC010001
18488029,,P50CA092629
18490204,,U01CA076576
18490442,,R33CA083208
18490488,,ZIABC011152
18490648,,U10CA031946
18490727,,ZIASC004020
18490897,,R21CA118477
18491231,,U54CA096300
18493606,,P50CA070907
18491293,,ZIABC010300
18493642,,R21CA122673
18493663,,R33CA128726
18493664,,ZIABC010740
18494504,,R42CA084688
18495939,,ZIABC010512
18496222,,P50CA097190
18497327,,UM1CA097452
18496571,,ZIABC010985
18497901,,R21CA122672
18500269,,P50CA070907
18497902,,R21CA122672
18498750,,ZIABC010309
18500767,,R21CA114143
18502483,,P50CA097186
18502697,,ZIABC011154
18500818,,R21CA099835
18502822,,ZIASC006321
18502832,,U10CA031946
18502857,,ZIABC008710
18503778,,ZIABC011190
18504438,,ZIABC011002
18505381,,ZIABC010791
18504093,,U54CA137788
18504144,,ZIACP010195
18506223,,ZIABC010348
18508478,,R21CA109872
18508437,,ZIABC010015
18509177,,U10CA180821
18508486,,ZIABC010440
18509644,,P50CA100632
18510363,,R33CA099246
18511430,,ZIACP010125
18516290,,P50CA127003
18515410,,P50CA062924
18516215,,P50CA127003
18515848,,U54CA143924
18519566,,ZIABC010348
18519659,,ZIABC010624
18519708,,P50CA097186
18519758,,ZIABC010453
18519767,,U01CA113913
18519769,,P50CA097186
18519774,,U01CA076576
18519787,,ZIABC010661
18521081,,P50CA127003
18519777,,U01CA099168
18522850,,P50CA097190
18522433,,R21CA105514
18523151,,ZIABC010001
18523011,,ZIABC010984
18523155,,P50CA100632
18523220,,U10CA031946
18523260,,ZIABC010350
18523850,,R33CA097502
18523885,,P50CA116201
18524845,,P50CA097190
18523971,,ZIABC010015
18528402,,ZIABC010013
18528295,,ZIABC010984
18528403,,ZIABC010792
18528420,,P50CA100707
18529018,,R33CA105295
18528427,,P50CA100632
18535205,,ZIABC011091
18535256,200011226,ZIABC010449
18535405,,P50CA062924
18535672,200011152,P50CA062924
18536022,,U10CA031946
18536551,,ZIABC011078
18537956,,ZIABC010453
18538654,,ZIABC010795
18538735,200011132,P50CA092629
18539925,,ZIABC011118
18539626,,ZIABC010740
18541193,,U24CA076518
18541349,,ZIABC010579
18541532,,ZIABC007365
18542061,,ZIABC010001
18542898,,P50CA098252
18544288,,P50CA092629
18543071,,ZIACP010170
18544434,,P50CA097190
18544443,,P50CA097190
18544533,,ZIABC009392
18544568,,U01CA086402
18546288,,P50CA070907
18549785,,ZIABC009404
18548093,,P50CA100632
18550010,,ZIABC010015
18549799,,ZIABC011032
18550121,,U01CA086402
18550580,,ZIABC006161
18551367,,U54CA132378
18552307,,U54CA132383
18552823,,P50CA121974
18550118,,U01CA086402
18554347,,U24CA055727
18557614,,R33CA099246
18556653,,ZIABC006150
18558514,,P50CA062924
18558684,,ZIABC010832
18559102,,P50CA070907
18559537,,P50CA116201
18559551,,P50CA097257
18559575,,ZIASC000892
18559579,,ZIABC011078
18559582,,ZIABC011078
18559586,,ZIABC011043
18559602,,P50CA097186
18559622,,P50CA097257
18559610,,U01CA076576
18559769,,U01CA062461
18559874,,U10CA031946
18560529,,ZIABC005708
18559976,,ZIASC000550
18559876,,U10CA031946
18563853,,R33CA105295
18565882,,P50CA092629
18566236,,P50CA097190
18566322,,ZIABC010982
18565890,,U24CA055727
18567580,,ZIABC010419
18568024,200011409,R21CA125461
18568025,200009367,ZIABC011007
18568025,200009119,ZIABC011007
18568025,200009067,ZIABC011007
18568025,200009031,ZIABC011007
18568025,200009030,ZIABC011007
18568025,200008959,ZIABC011007
18568025,200008958,ZIABC011007
18568074,200010696,P50CA127003
18568347,,R21CA114489
18570381,,R21CA101150
18571386,,ZIABC009052
18573345,,R21CA116103
18575761,,P50CA100707
18575953,,ZIACP010123
18577219,,P50CA097257
18577711,,ZIASC010355
18579560,,P50CA097190
18579663,,P50CA098131
18579598,,ZIABC010506
18580322,,P50CA098252
18580679,,ZIASC000550
18586923,,ZIASC010354
18588899,,ZIABC006150
18588341,,ZIABC010440
18591254,200011778,R21CA116141
18588860,,ZIABC010390
18591381,,P50CA126752
18592198,,ZIABC010442
18591543,,U10CA031946
18593893,,R33CA083208
18593900,,P50CA062924
18593949,,P50CA092629
18594006,,ZIABC010661
18594009,,P50CA098131
18594011,,P50CA097190
18596064,,P50CA098131
18594017,,P50CA097190
18594015,,ZIABC010661
18596922,,P50CA092629
18596230,,ZIABC010301
18596939,,ZIASC010357
18597509,,ZIABC010675
18598287,,ZIABC005708
18598733,,P50CA098252
18598751,,ZIASC010366
18602117,,R21CA132700
18602395,,P50CA062924
18603548,,ZIASC010378
18603568,,ZIABC011091
18603627,,ZIABC004517
18604170,,ZIABC008756
18604196,,ZIABC010958
18604726,,ZIASC000550
18606168,,U54CA132383
18606634,,R33CA173359
18607349,,ZIABC011181
18611265,,P50CA092629
18612384,,ZIABC009405
18612128,,U24CA086368
18612537,,ZIABC010300
18613713,,R33CA116123
18614631,,ZIABC010791
18615627,,P50CA100707
18616431,,ZIABC005708
18616636,,R33CA095996
18618511,,P50CA100632
18619701,,ZIACP005782
18620523,,ZIABC006198
18620705,,ZIABC010441
18622026,,ZIABC005708
18621722,,P50CA127003
18622403,,P50CA092131
18623376,,P50CA100632
18623623,,P50CA127003
18624678,,ZIABC005562
18625725,200011293,P50CA098131
18626507,,P50CA092131
18627219,,P50CA098252
18627244,,ZIABC010819
18628467,,ZIABC010425
18628487,,ZIABC011006
18630891,,ZIABC006161
18629726,,P50CA070907
18632656,,P50CA116201
18632612,200011155,P50CA097186
18632661,,ZIABC010307
18632723,,U01CA076576
18632753,,ZIACP010121
18633131,,ZIACP010170
18632984,,ZIABC006150
18635379,,ZIABC010791
18635408,,U01CA076576
18635966,,R21CA116060
18637013,,ZIABC011032
18636143,,U10CA031946
18637129,,ZIABC004517
18637494,,P50CA116201
18638552,,R21CA132700
18638716,,ZIASC007281
18639279,,P50CA097186
18640170,,ZIABC010579
18640574,,U24CA076518
18641005,,U01CA062505
18642288,,P50CA097190
18641653,,ZIASC010376
18645037,,ZIABC010300
18646358,,U54CA118638
18648001,,ZIASC009144
18647996,,ZIABC010309
18648006,,ZIASC010378
18648813,,U10CA031946
18648979,,U54CA118623
18649117,,ZIABC010538
18649360,,ZIASC010378
18650079,,U01CA069852
18650909,,ZIABC005268
18651079,,R33CA122892
18654467,,R33CA118591
18651083,,R33CA088364
18655040,,R44CA107988
18655048,,R33CA099139
18655064,,ZIABC007363
18655061,,ZIABC010442
18655776,,ZIABC006161
18656989,,R33CA091216
18656949,,R33CA105295
18657438,,R33CA105295
18657842,,ZIABC010814
18657584,,ZIABC010350
18658030,,ZIABC010525
18660513,,ZIABC010441
18661431,,P50CA092629
18662104,,ZIABC010442
18661513,,P50CA092629
18663219,,P50CA097186
18663728,,P50CA092131
18664621,,U24CA076518
18664652,,ZIABC010538
18667411,,R21CA125698
18670422,,P50CA062924
18670643,,P50CA092629
18670778,,U10CA031946
18671848,,ZIABC010442
18674545,,R21CA132700
18670776,,U01CA062502
18674639,,P50CA092629
18675276,,ZIABC010348
18675341,,ZIABC007365
18675855,,ZIABC010308
18676680,,ZIACP010121
18676741,,ZIABC011028
18676754,200008546,R33CA097513
18676758,,ZIASC004020
18676836,,P50CA100707
18676839,200008126,ZIABC010499
18676842,,ZIABC006161
18676854,,ZIABC008757
18677112,,ZIASC010074
18677478,,ZIABC010985
18678647,,P50CA116201
18678847,,P50CA092629
18682399,,ZIABC010348
18679632,,P50CA070907
18682571,,ZIABC005562
18684839,,ZIABC010308
18685082,,ZIABC007365
18685556,,ZIACP010196
18685594,,P50CA070907
18685817,,ZIASC006321
18687792,,R44CA118785
18687807,,ZIABC005708
18687326,,U54CA096297
18690438,,ZIABC010598
18690816,,ZIABC011028
18691164,,P50CA126752
18691176,,P50CA092131
18691756,,ZIACP010125
18691788,,ZIACP010121
18691960,,ZIABC010959
18691964,,ZIABC005268
18692475,,R33CA105405
18692126,,P50CA062924
18692448,,U01CA099168
18693260,,R21CA122672
18694509,,P50CA097186
18694961,,R33CA105514
18694999,,ZIABC010525
18698018,,ZIASC000892
18698048,,ZIABC010425
18698353,,P50CA070907
18698080,,ZIABC011006
18698758,,ZIABC010832
18698823,,U54CA132383
18699740,,R21CA116144
18700780,,R21CA116102
18701703,,R21CA122673
18703425,,ZIACP005803
18703216,,P50CA062924
18702051,,R33CA099246
18707155,,R21CA120691
18704714,,ZIACP010196
18707724,,U01CA086402
18707550,,P50CA116201
18708398,,P50CA097186
18704157,,P50CA092131
18708452,,ZIABC010440
18708766,,ZIASC010093
18708993,,U01CA076576
18710273,,P50CA070907
18710550,200012306,ZIABC011091
18710550,3439,ZIABC011091
18710883,,ZIABC010300
18711189,,ZIASC010372
18711000,,ZIACP010121
18710978,,U54CA118948
18711501,,R33CA112141
18711637,,R21CA122673
18712382,,P50CA097257
18712724,,ZIACP010121
18712736,,P50CA092629
18712930,,P50CA097257
18713131,,ZIABC008756
18715950,,UM1CA097452
18713617,,R33CA101150
18715999,,ZIABC011035
18714084,,U24CA086368
18716113,,P50CA062924
18716224,,ZIACP010124
18716620,,P50CA092629
18720981,,P50CA107399
18719095,,ZIABC006198
18720982,,ZIASC009174
18721039,,ZIABC011028
18721752,,R33CA128726
18721762,,U24CA076518
18722384,,ZIABC005598
18722650,,P50CA092131
18723490,,ZIABC006150
18722574,,ZIACP010168
18723829,,ZIABC010830
18725933,,P50CA100632
18723842,,R33CA107943
18725989,,P50CA092629
18726951,,U01CA113913
18723497,,P50CA070907
18727930,,ZIACP010196
18729192,,ZIASC006321
18752015,,R21CA112220
18752252,,ZIACP010180
18752944,,R21CA118631
18752632,,R33CA114304
18753635,,ZIABC010984
18755739,,U24CA086368
18753135,,R33CA099835
18755913,,R33CA111994
18757324,,P50CA127003
18757405,,P50CA070907
18757424,,ZIASC009174
18757440,,P50CA070907
18757663,,ZIACP010124
18757723,,ZIABC009392
18758299,,P50CA070907
18758305,,U01CA062491
18759130,,P50CA097257
18762813,,P50CA097186
18763762,,R21CA113917
18765114,,P50CA092629
18765118,,P50CA092629
18765532,,ZIASC010373
18765546,,ZIABC011002
18765554,,U01CA069912
18765555,,ZIABC010984
18765795,200011318,ZIABC011008
18765823,,P50CA116201
18765822,200012096,P50CA121974
18766187,,ZIACP010168
18766188,,ZIABC010834
18766340,,P50CA097190
18766447,,P50CA097257
18767034,,ZIACP010133
18768506,,ZIACP010152
18768819,,ZIABC010983
18768956,,ZIABC010984
18769116,,P50CA062924
18769336,,P50CA092629
18769360,,ZIABC010791
18769157,,ZIABC011032
18769545,,R21CA116060
18772111,,ZIABC011212
18771339,,U01CA076576
18772397,,P50CA062924
18772892,,P50CA116201
18772396,,P50CA062924
18773072,,ZIABC009052
18773491,,ZIABC010338
18774470,,ZIABC011028
18775308,200012038,P50CA100707
18774771,,R21CA112228
18776048,,P50CA070907
18776081,,U24CA076518
18776155,,P50CA070907
18776494,,ZIABC010832
18776904,,ZIABC010671
18777956,,ZIABC010661
18778701,,P50CA097190
18778348,,P50CA092131
18778787,,P50CA092131
18779619,,U24CA076518
18780317,,ZIABC010696
18779745,,ZIABC010984
18780872,,P50CA070907
18782965,,U54CA096297
18784188,,R21CA143282
18785691,,R33CA097541
18786276,,ZIACP010125
18786357,,ZIABC005522
18786356,,ZIABC005522
18787201,,ZIABC010348
18787106,,ZIASC009172
18787043,,P50CA092629
18787547,,ZIABC011167
18787958,,U24CA055727
18788730,,ZIABC011232
18788754,,R33CA088364
18788773,,R21CA114143
18789731,,ZIABC010793
18790444,,P50CA126752
18790446,,P50CA126752
18790456,,ZIABC010525
18790787,,ZIABC010830
18790748,,P50CA092131
18791192,,ZIACP010196
18791869,,R21CA125336
18792068,,U24CA055727
18793467,,P50CA070907
18792786,,U10CA031946
18793787,,ZIASC004020
18794077,,ZIABC010425
18794098,,P50CA116201
18794117,,P50CA098131
18794128,,P50CA070907
18794114,,ZIABC005785
18794132,,P50CA070907
18794549,,UM1CA097452
18794799,,R21CA118631
18794884,,P50CA127003
18794900,,P50CA127003
18794899,,P50CA127003
18796628,,ZIACP010170
18795291,,U01CA069853
18797424,,ZIACP010158
18796634,,ZIASC004020
18798002,,ZIACP010121
18797862,,ZIABC010792
18798533,,P50CA100632
18798536,,ZIABC010579
18798997,,ZIASC010372
18799446,,ZIABC011028
18800051,,ZIABC011091
18799709,,ZIABC005708
18799805,,ZIABC005708
18801195,,R33CA109872
18801519,,P50CA092131
18801847,,ZIABC010441
18801887,,ZIACP010195
18802152,,U24CA055727
18804041,,U24CA076518
18802443,,ZIABC009273
18804044,,U24CA076518
18804043,,U24CA076518
18804551,,R33CA118591
18805876,,ZIACP010123
18805886,,ZIACP010170
18808196,,ZIABC010844
18809308,,R21CA125336
18809607,,U10CA031946
18809614,,U10CA031946
18809613,,ZIABC010984
18809762,,P50CA100632
18809720,,ZIABC007365
18811190,,ZIABC010440
18810326,,P50CA097257
18812546,,ZIACP010183
18812549,,U24CA055727
18813118,,P50CA062924
18813208,,U01CA070095
18813355,,ZIABC011191
18815565,,P50CA097186
18815398,,P50CA070907
18815785,,P50CA098252
18816861,,U54CA132383
18817751,,R33CA112141
18817523,,ZIABC010782
18818364,,ZIABC011208
18818806,,R21CA122672
18820132,,ZIABC010984
18820663,,P50CA062924
18820665,,P50CA097190
18821344,,ZIABC011081
18820670,,P50CA062924
18822378,,P50CA098131
18821360,,P50CA126752
18823010,,R41CA103467
18823730,,P50CA097257
18824434,,U10CA031946
18824509,,ZIABC010442
18824710,,U24CA055727
18826252,,ZIABC006161
18827039,,U01CA069856
18827440,,ZIABC005708
18829509,,P50CA098131
18827613,,U10CA031946
18829538,,P50CA092131
18829547,,ZIABC010030
18829568,,P50CA097257
18829767,,ZIABC010579
18830258,,R21CA116127
18830263,,ZIACP010121
18830565,,ZIABC006198
18830676,,ZIACP010168
18832066,,ZIABC005268
18831063,,ZIACP010144
