pmid,geo_id,coreproject
21419342,,ZIASC010074
21419439,,U01CA113913
21419442,,ZIABC011038
21419672,,ZIABC011038
21419768,,ZIABC005708
21421449,,ZIACP010125
21421565,200027520,P50CA070907
21421804,,P50CA100707
21421844,,ZIABC010484
21421854,,ZIABC010783
21422278,,R21CA138366
21422355,,ZIABC011038
21422422,,ZIACP010219
21422431,,ZIABC011090
21422438,,P50CA127003
21423564,,ZIACP010132
21423999,,R33CA137673
21424449,,R33CA125297
21424597,,ZIACP010195
21424744,,P50CA098131
21425139,,P50CA127003
21425146,,P50CA097190
21426159,,ZIABC007363
21424820,,U24CA086368
21426557,,R21CA109872
21427168,,Z01CP010119
21426160,,ZIABC010524
21427231,200029395,ZIABC010014
21427231,200029394,ZIABC010014
21427231,200029393,ZIABC010014
21427231,200029392,ZIABC010014
21427233,,ZIABC010944
21427484,,ZIACP010222
21427487,,ZIACP010222
21427552,,R33CA157403
21427330,,ZIACP010222
21427703,200027826,ZIABC005450
21427728,,P50CA116201
21428769,,ZIABC010791
21429280,,U54CA137788
21430070,,P50CA100707
21430072,,ZIABC009052
21430111,,P50CA127001
21430269,,P50CA127003
21431740,,R21CA116102
21432865,,P50CA097186
21432867,,P50CA092131
21435101,,ZIASC009144
21435434,200021997,P50CA058223
21435585,,ZIABC010671
21436045,,ZIABC010819
21436456,200026999,ZIABC010523
21436456,200026997,ZIABC010523
21436456,200026995,ZIABC010523
21436054,,ZIABC008753
21435901,,ZIACP010126
21436588,200026747,ZIABC010499
21436588,200026719,ZIABC010499
21437228,,ZIACP010142
21436589,200026644,P50CA070907
21437268,,P50CA097190
21440464,,U01CA070095
21440548,,ZIACP005782
21440654,,U24CA076518
21440986,,P50CA092131
21441118,,P50CA097190
21441963,,U24CA076518
21441965,,U24CA076518
21442180,,P50CA127003
21443195,,ZIABC006198
21443691,,ZIABC010440
21444075,,ZIACP010144
21444672,,P50CA070907
21445346,,ZIABC005598
21445943,,ZIABC010441
21447610,,ZIABC005562
21447725,,ZIACP010181
21447777,,P50CA116201
21447778,,P50CA136393
21447807,,ZIACP010196
21448168,,P50CA062924
21450467,,ZIABC010309
21450548,,ZIABC011406
21450994,,ZIABC011126
21450998,,U01CA121947
21450999,,ZIABC011090
21451576,,R33CA116127
21452853,,ZIABC010030
21454129,,ZIACP010131
21454450,,P50CA126752
21454451,,P50CA100707
21454559,,R33CA120726
21454882,,ZIASC000550
21455171,,ZIABC008714
21455671,,U01CA070095
21457163,,ZIASC000550
21456968,,R21CA147831
21457523,,P50CA098131
21458265,,ZIABC010329
21459002,,P50CA092629
21459816,,ZIABC010791
21459050,,R33CA125520
21460841,,U54CA137788
21462302,,ZIASC010366
21463128,,ZIABC010301
21463133,,P50CA126752
21463194,,P50CA136393
21464040,,ZIABC010499
21464372,,U24CA076518
21465145,,ZIACP010142
21463591,,ZIABC010441
21465170,200021997,P50CA058223
21465221,,ZIACP010201
21466360,,ZIACP010176
21467229,,ZIACP010190
21467234,,P50CA097186
21467241,,ZIACP010196
21467936,,P50CA126752
21468039,200006477,P50CA100707
21468305,,ZIABC009392
21469142,,ZIABC010656
21469201,,P50CA136393
21470416,,ZIACP010126
21471403,200027115,ZIABC010027
21471564,,U10CA031946
21472002,,ZIASC010372
21472708,,P50CA058223
21472849,,ZIABC011354
21472850,,ZIASC006741
21473527,,U54CA163072
21473875,,ZIABC011191
21473953,,ZIACP010150
21474403,,ZIACP010194
21474540,,ZIABC008752
21474552,,ZIASC004020
21475200,,ZIABC011431
21474779,,ZIABC008710
21476810,,ZIABC010984
21476833,,ZIABC010301
21477940,,U10CA031946
21478551,200021560,ZIABC010449
21478699,,P50CA098252
21479034,,R21CA147967
21479131,,ZIABC010891
21479242,,ZIABC011035
21479315,,R33CA125297
21479634,,U01CA099168
21479572,,U54CA163071
21480239,,P50CA092131
21480392,,P50CA136393
21480330,,ZIABC005562
21482676,,P50CA098131
21482100,,ZIABC010844
21482675,,P50CA136393
21482696,200025502,ZIASC004020
21482737,200026864,P50CA100632
21482794,,P50CA127003
21483020,,ZIABC009052
21483021,,ZIACP010150
21484777,,U24CA055727
21483023,,P50CA070907
21484780,,U54CA137788
21486047,,P50CA070907
21486523,,ZIACP010196
21486861,,ZIABC010598
21486978,,ZIACP010150
21487016,,ZIABC005562
21487108,,ZIABC010888
21487066,,P50CA121974
21487324,,ZIACP010201
21487444,,P50CA136393
21487419,,U01CA062490
21487725,,U54CA156734
21489219,,ZIACP010119
21488893,,P50CA092629
21489305,,R33CA114151
21489716,,P50CA070907
21490182,,P50CA127001
21489993,,ZIABC010379
21490448,,ZIASC006741
21490751,,P50CA070907
21490919,,ZIABC010788
21490975,,ZIABC009281
21491493,,ZIABC010441
21493066,,ZIABC007363
21493001,,U01CA121947
21493797,,U24CA076518
21493801,,ZIABC011344
21494371,,ZIABC011214
21493420,,P50CA097190
21494688,,U01CA062461
21494838,,P50CA100632
21495177,,ZIACP010144
21496834,,ZIABC010696
21496447,,P50CA092131
21497290,,R21CA118477
21497503,,ZIABC010309
21497619,,Z01CP010124
21497989,,P50CA097257
21497565,,U01CA062487
21498393,,ZIABC010984
21498400,,R21CA109872
21498525,,P50CA092131
21498673,,ZIABC010013
21498675,,U24CA055727
21498718,,ZIACP000150
21498667,,ZIABC010791
21499127,,ZIABC010985
21498721,,ZIABC011078
21499128,,ZIABC010985
21499238,,P50CA092131
21499130,,ZIABC010984
21499247,,ZIABC010984
21499250,,ZIACP010126
21499264,,ZIABC010791
21499296,,P50CA098131
21499893,,ZIABC005708
21499524,,R21CA134250
21500339,,ZIACP010144
21500122,,P50CA070907
21501385,,ZIABC005450
21499930,,ZIACP010126
21501490,200027608,ZIABC010998
21501625,,R33CA120726
21502085,,ZIACP010214
21502136,,ZIABC010292
21502403,,P50CA107399
21502415,,ZIABC011208
21502409,,ZIABC011383
21502546,,U10CA031946
21502744,,U54CA163072
21503272,,U01CA062487
21504061,,U01CA070095
21504160,,R21CA120742
21504287,,ZIABC010301
21505562,,P50CA098131
21504557,,R21CA137651
21505567,,P50CA097186
21506544,,ZIABC010440
21507478,,R21CA157383
21507503,,ZIACP010195
21507561,,ZIABC011043
21508125,,ZIABC010870
21507707,,ZIABC011313
21508421,,P50CA127003
21509774,,U24CA055727
21508983,,ZIABC010960
21509901,,ZIABC011118
21510650,,P50CA107399
21510666,,R21CA099835
21510904,,P50CA092629
21511891,,ZIACP010122
21511180,,ZIABC010793
21511880,,ZIABC005450
21512033,,ZIABC011383
21512133,200027523,P50CA127001
21512144,,U54CA096300
21512415,,P50CA070907
21512783,,P50CA097190
21514634,,P50CA136393
21515830,,P50CA070907
21516120,,P50CA100632
21515588,,ZIABC010390
21516303,,P50CA058223
21517900,,ZIABC005708
21518243,,P50CA070907
21518955,,ZIABC004496
21518904,,R21CA132700
21519790,,U54CA118623
21520042,,P50CA127003
21520164,,ZIACP010201
21520173,,ZIACP010201
21520400,,R21CA126667
21520832,,ZIACP010222
21521654,,ZIABC010348
21521557,,P50CA136393
21521745,,P50CA121974
21521850,,P50CA127003
21521777,,ZIABC008753
21523269,,R33CA137673
21522500,,R33CA122864
21523594,,UM1CA097452
21525416,,ZIABC008710
21523734,,P50CA121974
21526359,,P50CA098252
21527516,,U24CA076518
21526653,,U54CA163069
21527577,,ZIACP010199
21527582,,ZIACP010195
21527584,,ZIACP010212
21527671,,ZIABC008714
21528848,,ZIABC011197
21529989,,U10CA031946
21527583,,ZIACP010126
21530871,,U54CA163059
21531763,,R33CA116127
21531700,200022821,ZIABC006150
21531783,,U10CA031946
21532008,,R21CA125291
21532494,,R21CA111994
21531787,,ZIACP010201
21532589,,ZIABC010348
21536651,,R21CA143282
21535318,,P50CA070907
21536662,,ZIACP010136
21537036,,ZIACP010181
21537398,,ZIACP010142
21537082,,P50CA100707
21537863,,P50CA062924
21538440,,ZIACP010158
21537933,,U54CA163072
21537869,,ZIABC011286
21538443,,ZIABC005708
21538941,,R33CA118602
21540121,,U24CA076518
21539954,,P50CA092629
21538632,,P50CA097257
21540129,,ZIABC010348
21540233,,ZIACP010195
21540550,,P50CA126752
21540635,,ZIACP010121
21540858,,ZIACP010120
21543876,,ZIABC010348
21541012,,ZIACP010201
21541313,,ZIACP010196
21544650,,ZIABC010661
21544808,,ZIACP010219
21543894,,P50CA121974
21546364,,ZIACP010181
21545292,,ZIASC006321
21544811,,P50CA070907
21546504,200010846,ZIASC000550
21546556,,P50CA100632
21546573,,ZIABC011115
21547001,,ZIABC011191
21547418,,ZIACP010145
21547505,,P50CA062924
21548583,,R21CA147831
21549375,,ZIACP010198
21550256,,ZIABC010512
21550639,,U01CA113913
21548012,,ZIACP010131
21551230,,P50CA100707
21551234,,ZIACP010214
21551365,,P50CA136393
21552419,,ZIABC010876
21552492,,P50CA070907
21552528,,ZIABC010030
21553078,,ZIACP010152
21553331,,U54CA132378
21552209,,P50CA062924
21553353,,P50CA058223
21554885,,P50CA092629
21555693,,ZIACP010183
21555371,,P50CA116201
21556948,,U54CA137788
21557334,,ZIACP010123
21558388,,R33CA116127
21558387,,ZIACP010201
21558518,200025066,U10CA031946
21558518,200025065,U10CA031946
21558518,200025055,U10CA031946
21558394,,ZIABC010793
21559452,,P50CA101942
21560118,,R21CA138373
21561988,,ZIABC010391
21562243,,ZIACP010181
21562609,,ZIABC011091
21562626,,U24CA086368
21562881,,ZIABC011090
21563226,,ZIABC010348
21566094,,ZIABC011070
21566664,,ZIABC011212
21566690,,ZIABC011313
21567426,,U54CA190155
21569352,,P50CA121974
21569810,,ZIABC010598
21570912,,UM1CA121947
21571217,,P50CA101942
21571651,,U01CA070095
21571912,,R21CA138365
21572172,,ZIABC010441
21572180,,ZIABC011011
21572441,,ZIABC010822
21572176,,ZIABC010440
21573004,,ZIACP010201
21574647,,R21CA177535
21575859,200024691,P50CA092629
21575865,200027723,U01CA113913
21572519,,P50CA062924
21575929,,P50CA100632
21576123,,ZIACP010152
21576484,,U54CA163069
21576607,,P50CA127003
21576698,,P50CA126752
21576760,,ZIABC011032
21576902,,U54CA163059
21585657,,ZIABC008753
21577144,,P50CA100707
21586113,,ZIACP010201
21586134,,ZIABC010440
21586612,,P50CA127003
21586637,,P50CA062924
21586749,,P50CA100632
21587224,,ZIABC010696
21590365,,ZIASC000550
21590687,,ZIABC010789
21590787,,ZIABC011070
21592109,,U01CA086402
21593203,,ZIABC005708
21593217,,ZIACP010144
21595825,,ZIABC011372
21596841,,ZIACP010126
21597964,,ZIACP010144
21598070,,P50CA127001
21599609,,ZIABC008757
21599610,,ZIABC010301
21600800,,U01CA113913
21600902,,R21CA118595
21599608,,ZIABC008753
21602310,,ZIACP010206
21601921,,ZIABC011313
21602798,,ZIACP010152
21602826,,ZIACP010190
21602917,200010917,ZIABC011091
21602888,,ZIABC011038
21603079,,U01CA062502
21604939,,P50CA092629
21604943,,P50CA092629
21606117,,R33CA137719
21606320,,P50CA127003
21606420,,U01CA069856
21606417,,ZIABC010453
21606539,,ZIACP010214
21607584,,P50CA116201
21606960,,U01CA076576
21607237,,ZIABC010656
21607948,,ZIACP010217
21609700,,R33CA137673
21610108,,P50CA098131
21610144,200029723,P50CA062924
21610144,200021163,P50CA062924
21610218,,P50CA098131
21610223,,ZIACP010183
21611108,,ZIABC010696
21611109,,ZIABC010891
21612468,,P50CA092629
21611737,,ZIASC000892
21613401,,ZIABC010814
21613406,,U01CA069912
21613408,,P50CA098131
21613617,,P50CA136393
21613644,,ZIACP010212
21614514,,ZIABC011090
21614589,,ZIACP004410
21615537,,ZIASC006741
21616184,,ZIABC011176
21616186,,ZIASC010357
21616266,,U54CA163069
21617061,,ZIABC010518
21617256,,ZIACP010144
21617698,,ZIACP004410
21618124,,U54CA096297
21618306,,P50CA092629
21618082,,P50CA126752
21618342,,ZIABC010984
21618409,,U24CA055727
21618461,,R33CA112141
21618513,,ZIACP010198
21618605,,ZIACP010181
21618606,,ZIACP010201
21619649,,ZIACP010127
21619690,,U54CA118948
21620466,,P50CA062924
21619704,,ZIACP010142
21620511,,U01CA070095
21620512,,ZIABC010816
21621499,,ZIACP010127
21622291,,U54CA118638
21622085,,ZIACP010119
21622622,,P50CA070907
21622718,,P50CA097190
21622714,,ZIABC010538
21622724,200020906,P50CA092629
21623330,,U54CA132378
21623697,,U54CA163066
21623833,,ZIACP010126
21624466,,ZIABC010725
21624486,,U24CA076518
21624504,,ZIABC010725
21623822,,ZIACP010126
21624898,,R21CA137704
21625235,,U01CA062505
21625523,,ZIABC010453
21628095,,R21CA137703
21628411,,P50CA100632
21628663,,ZIACP010206
21628392,,ZIABC010504
21630083,,P50CA092131
21630264,,ZIACP010206
21631264,,P50CA062924
21631324,,ZIABC010984
21630681,,ZIABC010030
21632504,,ZIABC011070
21632523,,ZIACP010126
21632923,,ZIABC010390
21632852,,ZIASC010373
21632552,,ZIACP010152
21633090,200011591,P50CA126752
21633010,200027101,P50CA058223
21633667,,R21CA131859
21635006,,ZIACP010152
21633954,,Z01BC010661
21636674,,ZIACP010126
21636546,,P50CA070907
21636699,,ZIABC006161
21637745,,P50CA136393
21637913,,U54CA118638
21637791,,ZIABC005268
21639793,,ZIABC008714
21639948,,ZIABC010309
21640138,,ZIACP010124
21637818,,U54CA137788
21641103,,ZIACP010168
21641572,200029428,ZIABC011091
21642358,,ZIACP010133
21642681,,ZIACP010207
21642749,,R21CA137708
21642772,,ZIACP010181
21643460,,R21CA099835
21643473,,ZIABC006198
21645150,,U54CA118638
21643476,,ZIACP010181
21645495,,P50CA070907
21645942,,P50CA070907
21646403,,P50CA116201
21646538,,ZIABC010326
21646613,,ZIASC000550
21647195,,P50CA100632
21651811,,P50CA092131
21647871,,ZIASC010373
21652526,,ZIABC010822
21652641,,ZIABC010326
21652685,,U24CA055727
21653320,,P50CA107399
21653554,,R21CA126664
21653678,,ZICBC010937
21653597,,P50CA127001
21653923,200025127,ZIABC011002
21654521,,U01CA076576
21654625,,R21CA138373
21655123,,ZIACP010119
21656157,,U54CA163069
21656271,,ZIABC010834
21655153,,ZIABC010425
21656739,,U10CA031946
21655323,200020113,ZIABC011002
21655323,4164,ZIABC011002
21658022,,ZIASC006321
21658461,,U24CA076518
21657271,,ZIABC005598
21658601,,ZIASC010376
21658961,,ZIASC006738
21659357,,U10CA031946
21658584,,ZIABC005522
21661278,,U54CA163072
21660045,,P50CA100707
21663411,,P50CA097257
21664459,,ZIASC006321
21665357,,P50CA092629
21663858,,U54CA163069
21665937,,ZIABC010538
21663987,,ZIABC010985
21667068,,ZIABC010453
21667345,,P50CA098131
21668838,,ZIACP010126
21666687,,ZIASC000550
21669876,,ZIABC010298
21670086,,P50CA098131
21670269,,ZIABC010984
21670275,,R33CA126659
21670465,,ZIABC010870
21671017,200026338,P50CA058223
21671403,,ZIABC006198
21671477,,ZIACP010201
21672623,,R21CA125288
21673904,,R21CA116103
21673063,,ZIASC006538
21673679,,P50CA101942
21673961,,ZIACP010126
21673995,,P50CA058223
21673984,,ZIABC009265
21674575,,ZIACP010180
21675689,,U54CA163072
21676225,,ZIACP010190
21676177,,U54CA096300
21676868,,U54CA096297
21676875,,ZIABC010348
21677312,,U24CA076518
21677314,,ZIABC005645
21677298,,P50CA092629
21678399,,ZIACP010125
21680515,,ZIASC010357
21677537,,P50CA062924
21678065,,ZIACP010201
21680544,,ZIABC010666
21680546,,P50CA092629
21680706,,P50CA127003
21681092,,U01CA121947
21681405,,U24CA055727
21682148,,U54CA096297
21683437,,ZIABC011313
21683798,,U24CA076518
21684361,,ZIABC004517
21685236,,ZIACP010127
21683810,,R33CA101150
21684207,,ZIACP010181
21685357,,ZIACP010150
21685375,200028684,UM1CA121947
21685375,200025839,UM1CA121947
21685955,,ZIABC011431
21685993,,R21CA147967
21686133,,P50CA136393
21687551,,ZIABC010666
21687604,,ZIABC005522
21690402,,ZIABC010504
21689610,,ZIACP010158
21690407,,ZIABC010791
21690446,,P50CA062924
21690294,,ZIABC010411
21690473,,ZIACP004410
21690569,,ZIASC010373
21690404,,R21CA140096
21690560,,U24CA076518
21692697,,ZIABC010666
21690570,,UM1CA097452
21692159,,R21CA126622
21693098,,R21CA131859
21693726,,ZIACP000185
21693655,,U10CA031946
21695080,,U01CA086402
21696033,,U24CA076518
21693770,,U10CA031946
21695165,,ZIACP010195
21697285,,P50CA092131
21697304,,ZIABC010657
21698104,,ZIABC011325
21697602,,ZIABC006198
21697455,,P50CA058223
21698121,,P50CA070907
21698143,,ZIABC010441
21698713,,ZIABC010538
21699177,,R21CA147993
21699453,,P50CA107399
21699454,,P50CA107399
21699879,,U10CA031946
21700764,,ZIABC010666
21700875,,ZIABC006150
21701563,,ZIABC005450
21702043,,R33CA112147
21702036,,ZIACP010210
21703419,,R21CA118592
21703539,,P50CA126752
21704216,,ZIACP010126
21704359,,P50CA098252
21705339,,U54CA163069
21704645,,U54CA163069
21705454,,P50CA136393
21705455,,ZIABC008756
21705679,,ZIACP010181
21706014,,R33CA128625
21706030,,UM1CA186709
21706056,,ZIABC010958
21706317,,ZIASC010354
21707404,,ZIABC010524
21707482,,ZIABC011187
21708183,,ZIABC004517
21708498,,ZIABC010668
21709189,,U24CA055727
21709606,,P50CA100707
21709779,,P50CA098252
21710544,,U54CA118638
21710837,,ZIABC010793
21710693,200029062,P50CA101942
21710981,,ZIABC006161
21711048,,R21CA137707
21711587,,ZIABC010876
21711593,,P50CA098252
21711594,,ZIABC010313
21712084,,ZIABC005708
21712421,,ZIABC008751
21712983,,ZIACP010176
21712452,,ZIABC011354
21713383,,ZIASC000892
21713432,,ZIACP010201
21713765,,U10CA031946
21713767,,P50CA070907
21715505,,ZIABC010595
21715308,,ZIASC010355
21715688,,U54CA163069
21717064,,P50CA097190
21717433,,ZIACP010123
21718483,,ZIACP010170
21718502,200022384,P50CA058223
21719596,,ZIABC010387
21718955,,U01CA070095
21719601,,P50CA100632
21719641,,P50CA062924
21719786,,ZIABC008753
21720711,,U54CA118638
21720365,,P50CA136393
21721046,,ZIABC010440
21721528,,ZIABC005598
21722798,,P50CA126752
21723425,,P50CA092629
21724551,,P50CA100707
21724856,,P50CA136393
21724587,,P50CA070907
21726217,,P50CA092629
21726817,200029983,ZIABC010308
21728589,,R21CA147967
21729881,,ZIACP010195
21728742,,U01CA070095
21730074,,ZIABC010795
21730179,,ZIASC010074
21730181,,ZIABC010808
21731694,,P50CA116201
21732332,,P50CA092629
21731055,,ZIACP010190
21732686,,R33CA138330
21732340,,U01CA086402
21734035,,ZIABC010350
21734707,,P50CA062924
21735764,,U54CA163072
21736391,,R21CA125698
21737302,,ZIACP010196
21737503,,P50CA097190
21737507,,ZIABC010984
21738611,,P50CA127003
21738754,,R33CA111940
21739583,,ZIACP010183
21740058,,ZIABC010656
21738918,,R33CA126659
21740361,,P50CA136393
21740309,,R33CA126659
21740480,,ZIACP010214
21740481,,ZIACP010212
21741258,,ZIABC008753
21742258,,ZIABC010440
21742680,,P50CA097257
21742797,200020189,ZIACP005804
21742808,200029013,P50CA070907
21742837,,ZIACP010217
21743823,,R21CA134386
21743835,,ZIACP010181
21744094,,ZIACP010218
21744095,,ZIACP010181
21744182,,ZIASC000550
21746896,,R33CA128625
21745173,,ZIABC011354
21745159,,P50CA126752
21746916,,R33CA095996
21746917,,ZIABC010304
21747084,,U10CA031946
21747089,,U10CA031946
21747085,,U10CA031946
21749142,,ZIABC005562
21749962,,ZIACP010119
21750167,,ZIACP010126
21750201,,U01CA062461
21750033,,P50CA127003
21750205,,P50CA097190
21750316,,P50CA100707
21750403,,P50CA070907
21750544,200029995,ZIABC010345
21750544,200029848,ZIABC010345
21750544,4442,ZIABC010345
21750727,,ZIACP010152
21750757,,R21CA147967
21751200,,U10CA031946
21750760,,R21CA147967
21751362,,R33CA122890
21751414,,U54CA163059
21752725,,R33CA147966
21753698,,ZIASC000550
21753763,,ZIABC009052
21755926,,P50CA136393
21756274,,ZIACP010180
21756279,,P50CA092629
21757246,,R21CA116079
21757645,200030465,P50CA127003
21757686,,P50CA127003
21757972,,P50CA062924
21760504,,UM1CA121947
21760531,,R21CA137651
21760886,,ZIACP005782
21760947,,P50CA070907
21760961,,P50CA100632
21761342,,P50CA097186
21761138,,ZIACP010200
21761353,,ZIACP010152
21761401,,P50CA100632
21761824,200029702,ZIABC010030
21762807,,ZIABC010511
21762831,,U24CA055727
21763944,,P50CA097257
21763962,,P50CA101942
21763968,,P50CA101942
21764132,,ZIABC010301
21763974,,P50CA101942
21764192,,ZIACP010190
21764821,,UM1CA097452
21765011,,ZIABC011078
21764327,,ZIACP010152
21765020,,P50CA100707
21765407,,ZIABC010681
21765476,,ZIABC011078
21766126,,ZIABC010440
21766298,,ZIACP010158
21767511,,P50CA126752
21768375,,R21CA134391
21768298,,ZIASC000550
21768923,,P50CA062924
21769310,,P50CA070907
21768473,,P50CA058223
21770546,,R21CA147967
21770604,,R21CA132075
21770920,,ZIACP010201
21771247,,P50CA092629
21771571,,U24CA076518
21771723,,P50CA070907
21771868,,UM1CA097452
21771939,,ZIABC010655
21772049,200027226,R21CA125461
21772049,4006,R21CA125461
21772253,,P50CA126752
21772329,,ZIACP010126
21773602,,R33CA125297
21773633,,R21CA126761
21774617,,ZIACP010123
21774516,,R33CA147988
21775153,,ZIASC006741
21775422,,P50CA127001
21775520,,ZIABC008753
21775521,,P50CA127003
21775669,,P50CA062924
21775986,,P50CA058223
21776225,,ZIACP010190
21777805,,ZIABC011032
21778573,,ZIASC007263
21779033,,ZIABC010793
21784952,,ZIACP010195
21784955,,ZIACP010152
21784976,,ZIABC010793
21780790,,ZIABC011158
21784958,,ZIACP010123
21785137,200026826,R33CA134304
21785131,,ZIABC010668
21785431,,U24CA055727
21785531,,U54CA118623
21786221,,ZIABC010030
21786280,,U24CA055727
21787115,,ZIACP010126
21787182,,ZIACP010185
21788895,,U01CA121947
21788896,,U01CA121947
21788903,,ZIABC011038
21788908,,ZIABC010538
21789239,,ZIABC010348
21790588,,U24CA076518
21791200,,R21CA138373
21791578,,R21CA126733
21791475,,U01CA070095
21791633,,P50CA097190
21791674,,ZIACP010201
21791907,,ZIACP010158
21792340,,U54CA118948
21792540,,UM1CA121947
21793070,,ZIABC010657
21793077,,U01CA070095
21793187,,U24CA055727
21795476,,ZIABC006161
21795498,,ZIACP010126
21795701,,ZIABC007365
21795813,,ZIABC010440
21795997,,P50CA070907
21796389,,R33CA137673
21796533,,P50CA097186
21796652,,ZIACP010152
21797972,,P50CA121974
21798027,,P50CA098252
21798893,,P50CA097190
21799046,,ZIACP010167
21799482,,ZIACP010127
21799727,,ZIACP010183
21799863,,R33CA120726
21800331,,ZIACP004410
21800876,,ZIASC006738
21801395,,ZIACP010206
21801612,,R33CA120726
21802138,,P50CA100632
21802373,,U01CA121947
21802433,,P50CA070907
21802839,,P50CA097190
21802835,,P50CA092629
21803095,,ZIABC009052
21803784,,ZIACP010144
21803982,,ZIACP010199
21803850,,U10CA031946
21804024,,ZIABC010792
21804189,,ZIABC005708
21805353,,ZIABC011078
21806245,,R21CA138370
21806544,,P50CA116201
21806932,,R21CA138366
21806948,,U24CA076518
21807103,,P50CA097257
21807634,,ZIASC010354
21807635,,P50CA097186
21809189,,P50CA092131
21808266,,ZIABC010985
21809821,,R21CA134299
21810400,,U24CA076518
21810512,,P50CA127003
21810555,,ZIACP010119
21810935,,ZIABC010326
21811101,,P50CA062924
21811562,200027173,P50CA062924
21813598,,ZIABC005645
21813613,,ZIASC006738
21813623,200028911,ZIABC011078
21813632,,ZIABC008753
21813634,,ZIABC010301
21813756,,U01CA113913
21813792,,ZIACP010214
21813806,,ZIACP010196
21814282,,ZIABC010791
21814490,,ZIABC005708
21814516,,ZIABC010499
21814573,,ZIABC005522
21816037,,P50CA092131
21817013,,P50CA062924
21818085,,ZIACP010201
21818257,,ZIABC011043
21819238,,ZIABC005562
21818413,,ZIABC010309
21820962,,ZIACP005782
21821012,,P50CA098252
21821540,,ZIACP010150
21822054,,ZIABC010413
21822207,,ZIASC000550
21822264,,P50CA062924
21822313,,ZIABC010298
21823117,,ZIACP010209
21823196,,ZIABC011070
21823606,,ZIABC006161
21823650,,U54CA143924
21823829,,U01CA062505
21824976,,ZIACP010201
21825014,,U54CA163069
21825263,,U01CA076576
21826083,,P50CA127003
21826097,,P50CA092629
21826118,,ZIABC006198
21826576,,U54CA163072
21827391,,P50CA101942
21827969,,R21CA132806
21828055,,ZIABC007365
21828125,,U10CA031946
21828236,,ZIACP010150
21829205,,ZIABC005598
21829355,,ZIABC011090
21829468,,ZIABC010984
21830199,,ZIABC006198
21830212,,P50CA070907
21832091,,ZIABC010440
21833362,,R21CA092734
21833584,,ZIASC009172
21834757,,ZIABC006150
21836166,,ZIACP010196
21835447,,ZIABC005450
21836394,,P50CA097190
21837685,,ZIACP010126
21839994,,ZIACP000185
21840390,,U24CA163056
21840483,200030987,P50CA092629
21841212,,P50CA098131
21841310,,R33CA120726
21842266,,ZIABC010298
21840874,,U54CA132383
21843105,,ZIABC006161
21843413,,U54CA096297
21843636,,ZIABC005708
21844012,,ZIABC010984
21844244,,U24CA055727
21844186,,P50CA116201
21845070,,R33CA105295
21846595,,ZIACP010168
21846855,,ZIACP010196
21846818,,P50CA097186
21847363,,P50CA127001
21848663,200022083,ZIABC004517
21849184,,ZIABC011038
21849286,,Z01CP010176
21849448,,ZIABC010814
21849458,,ZIABC010791
21849660,,P50CA127003
21850526,,ZIABC010792
21852218,,ZIACP010196
21852243,,ZIACP010201
21852249,,P50CA116201
21852505,200028214,ZIABC010984
21852505,200013021,ZIABC010984
21852636,,ZIACP010196
21852997,,R21CA131920
21853197,,R21CA137704
21854083,,ZIACP010131
21855533,,ZIABC010030
21856339,,ZIASC010074
21856768,,P50CA100707
21856769,,P50CA097190
21857669,,ZIABC010309
21858034,,P50CA100632
21858090,,P50CA100632
21858221,,R33CA157403
21859829,,P50CA127001
21859840,,R21CA131859
21859925,,ZIACP010195
21859988,,P50CA092629
21859362,,U54CA163066
21860393,,ZIABC009392
21860424,,R21CA116103
21861128,,U01CA069852
21862838,,R21CA147967
21862317,,ZIABC011383
21863050,,ZIABC010292
21863489,,R33CA105405
21863803,,ZIABC011313
21865087,,ZIABC010579
21865325,,ZIACP010190
21865401,,P50CA097257
21865567,,ZIACP010181
21865582,,ZIABC010391
21866373,,ZIACP010136
21866412,,U54CA163068
21868175,,P50CA070907
21867692,,R21CA147975
21868241,,P50CA070907
21868376,,R33CA088547
21868571,,P50CA100632
21868630,,ZIABC010792
21868758,,P50CA097186
21869910,,R21CA132075
21870130,,ZIACP010126
21870257,,P50CA136393
21871012,,ZIABC010425
21871297,,P50CA070907
21871502,,U54CA132378
21872822,,R21CA138295
21873207,,ZIABC008751
21873248,,R21CA122673
21873549,,ZIACP010201
21871510,,ZIASC009179
21875505,,U24CA076518
21875585,,ZIABC009392
21876001,,P50CA127001
21875884,,R33CA122890
21876054,,ZIABC007363
21876681,,Z01CP010196
21876535,,P50CA127001
21876717,,ZIABC010793
21876773,,U54CA163069
21877142,,P50CA116201
21877435,,U54CA163072
21878530,,ZIASC006321
21878671,,U24CA076518
21878748,,U01CA086402
21878902,,P50CA126752
21880597,,ZIABC010014
21879389,,R33CA114304
21880792,,P50CA116201
21881028,,P50CA070907
21881266,,ZIABC011043
21881515,,ZIACP010136
21881918,,P50CA097190
21881938,,P50CA116201
21881915,,U01CA069912
21883825,,R43CA118537
21884813,,ZIABC011107
21884819,,R21CA118477
21885814,,ZIACP010196
21884825,,ZIABC010015
21886100,,ZIABC010440
21886190,,P50CA116201
21887346,,P50CA062924
21887684,,R33CA112147
21888887,,P50CA098252
21888658,,P50CA070907
21889392,,P50CA097190
21889725,,P50CA097186
21890746,,P50CA097190
21892159,,ZIABC009287
21892161,,P50CA127003
