coreproject,pmid
U10CA180821,26282659
P50CA127003,26282659
U10CA031946,26282659
U24CA163056,26285231
U54CA137788,26286100
U54CA132378,26286100
U24CA076518,26286914
P50CA058223,26287506
U24CA055727,26287647
P50CA127001,26288818
U54CA132378,26291010
U54CA137788,26291010
U01CA069852,26296641
UM1CA186705,26296641
P50CA058223,26297356
P50CA100632,26297962
P50CA100632,26299958
U54CA096300,26301456
U54CA096297,26301456
P50CA058223,26301593
U24CA076518,26301967
U54CA163066,26302867
U24CA055727,26304504
U10CA180821,26304886
U10CA031946,26304886
U24CA055727,26304888
U24CA055727,26304891
P50CA058223,26305294
P50CA171963,26305651
U24CA055727,26305712
U54CA156732,26306620
U54CA156734,26306620
U01CA086402,26306723
P50CA070907,26307677
P50CA127001,26307681
P50CA127001,26308063
P50CA100632,26308885
P50CA062924,26308893
U54CA163059,26309768
U54CA156734,26309898
U01CA113913,26310325
P50CA070907,26310918
P50CA127003,26311717
U24CA055727,26311747
P50CA062924,26315524
P50CA100632,26317116
P50CA127001,26317116
U54CA163059,26317790
U54CA156732,26317801
U54CA137788,26318038
P50CA127003,26319099
U01CA152637,26319120
U10CA031946,26319317
U10CA180821,26319317
P50CA101942,26321407
UM1CA186690,26321472
UM1CA186717,26321472
UM1CA186716,26323545
P50CA127001,26323609
P50CA196530,26325035
U54CA163069,26325610
U01CA113913,26327354
U01CA086402,26327354
U24CA076518,26327629
U24CA076518,26327630
U24CA076518,26327632
P50CA098131,26332194
U01CA086402,26332453
P50CA098131,26333809
U54CA118638,26336653
U54CA118638,26336654
P50CA100632,26340096
P50CA196530,26341921
U01CA152637,26343159
P50CA070907,26343532
U10CA031946,26343802
U54CA163004,26344884
P50CA101942,26346135
UM1CA181255,26347573
U24CA076518,26348892
P50CA070907,26350096
P50CA127003,26351322
U10CA031946,26351350
P50CA098131,26352260
P50CA107399,26352543
P50CA127003,26355893
UM1CA097452,26356020
P50CA100632,26358140
P50CA070907,26359453
UM1CA186704,26359696
UM1CA186717,26362045
U01CA062505,26362045
P50CA062924,26362048
P50CA127001,26362400
P50CA070907,26363033
P50CA070907,26364604
P50CA100632,26365212
U54CA163068,26365291
P50CA098131,26365379
P50CA100632,26366234
U54CA137788,26366463
U54CA132378,26366463
U24CA076518,26367222
U54CA163060,26367233
U24CA076518,26371138
U24CA076518,26371371
P50CA127001,26372796
U54CA096300,26372796
P50CA062924,26372811
P50CA097257,26373278
U54CA163060,26373456
U54CA163004,26373456
P50CA058223,26374072
U10CA180821,26374429
P50CA100632,26375587
U54CA096297,26377420
U54CA096300,26377420
U54CA137788,26377636
U54CA132383,26378445
U24CA115102,26378618
U01CA152662,26379272
U01CA199297,26380223
U54CA118638,26380378
U10CA180821,26381420
P50CA127003,26382604
R01CA207445,26384318
P50CA097257,26384810
U54CA202997,26385162
U54CA202995,26385162
P50CA168504,26385458
U24CA055727,26391961
U10CA180821,26392097
U01CA099168,26392101
UM1CA186690,26392101
P50CA127003,26392102
P50CA070907,26392368
U01CA215845,26392530
U01CA199221,26398108
P50CA127001,26400460
U54CA163071,26403093
P50CA127003,26403814
U54CA163069,26404003
P50CA168504,26406377
U10CA180821,26408301
U10CA180821,26408304
U54CA118623,26408414
P50CA127001,26408530
U24CA076518,26409243
P50CA165962,26410082
P50CA100632,26412324
U10CA180821,26412349
U24CA210993,26412865
U24CA055727,26412958
P50CA062924,26413978
P50CA171963,26414502
U24CA055727,26417002
U54CA118638,26417399
UM1CA181255,26419858
P50CA127003,26419959
P50CA070907,26420858
P50CA100632,26420858
P50CA127003,26423386
P50CA070907,26425659
U54CA163059,26426999
P50CA058223,26428518
U10CA180821,26429296
U01CA086402,26429735
UM1CA186712,26429859
U01CA076576,26429859
P50CA100632,26431162
U54CA163069,26431276
P50CA100632,26431491
P50CA100632,26432046
P50CA127003,26432108
U01CA152662,26432569
U10CA180821,26433551
P50CA168504,26437586
UM1CA186690,26438152
P50CA100632,26440216
P50CA100632,26440941
U10CA180821,26441179
U54CA163069,26442590
U54CA163066,26446865
UM1CA186691,26446915
P50CA098131,26448606
P50CA097257,26449250
U54CA137788,26449541
U54CA132378,26449541
P50CA100632,26450753
UM1CA186705,26450903
P50CA058223,26451490
U24CA115102,26451657
P50CA058223,26452606
P50CA107399,26456010
U54CA132378,26456677
U01CA176058,26457646
P50CA107399,26457961
P50CA058223,26458823
P50CA100632,26459177
U54CA163004,26460825
P50CA098131,26462023
U24CA180996,26463000
UM1CA186709,26463832
P50CA168504,26463832
U24CA076518,26464015
P50CA062924,26464424
U54CA118948,26464426
UM1CA186705,26467385
P50CA171963,26467815
U10CA180830,26468228
P50CA070907,26468985
U10CA180821,26469139
P50CA127001,26471746
U54CA156732,26471919
UM1CA186644,26473189
P50CA127001,26473782
U10CA180821,26474521
U54CA118638,26474762
P50CA070907,26474959
UM1CA186716,26476589
U01CA132194,26476589
P50CA070907,26477306
P50CA062924,26477318
P50CA070907,26477319
U54CA096300,26481148
P50CA165962,26482041
P50CA101942,26482392
P50CA062924,26484444
P50CA062924,26485104
P50CA062924,26487965
U01CA062502,26488902
P50CA127003,26490308
P50CA058223,26490950
U01CA070095,26491017
P50CA100632,26492205
P50CA058223,26492917
U10CA180821,26493064
P50CA097257,26493740
U54CA163069,26494122
U24CA076518,26494841
P50CA062924,26495786
U54CA118638,26496733
UM1CA186691,26498038
U54CA202995,26498194
U54CA202997,26498194
U01CA176058,26499495
UM1CA186705,26500027
P50CA168504,26500061
P50CA070907,26501144
U10CA180821,26503199
U54CA137788,26503962
U54CA132378,26503962
U24CA086368,26504496
P50CA127001,26504901
U54CA137788,26507779
P50CA098131,26508629
P50CA058223,26508842
P50CA097257,26509116
P50CA070907,26509598
P50CA070907,26510529
P50CA127003,26511487
P50CA070907,26511490
U54CA163071,26512919
P50CA127001,26513781
P50CA098131,26515496
P50CA062924,26515728
U54CA163071,26516159
U54CA137788,26516195
P50CA127001,26516226
P50CA127003,26516357
P50CA127003,26516633
P50CA127001,26516918
UM1CA186690,26517194
UM1CA186690,26517239
P50CA097257,26517431
P50CA098131,26519468
P50CA127001,26520762
P50CA101942,26521186
U01CA152637,26521694
P50CA098131,26522729
U24CA076518,26524262
P50CA062924,26524597
P50CA097257,26525348
U10CA180821,26526191
U10CA180821,26526218
P50CA127003,26526798
P50CA097257,26527286
U24CA076518,26527675
P50CA058223,26527775
U10CA031946,26527775
U10CA180821,26527775
U10CA180821,26527780
U24CA076518,26527780
U10CA180830,26527781
U01CA113913,26528881
P50CA171963,26529178
U54CA132381,26529669
U54CA132383,26529669
U10CA180821,26530743
UM1CA181255,26531163
P50CA171963,26531164
P50CA127003,26534901
P50CA165962,26534967
UM1CA186709,26536825
U24CA086368,26537180
P50CA127003,26537935
P50CA098131,26539468
U24CA163056,26539468
P50CA098131,26539502
P50CA101942,26540173
P50CA058223,26545404
U01CA086402,26545406
U54CA163060,26545406
U01CA086400,26545406
P50CA168504,26546296
P50CA101942,26546452
P50CA101942,26546453
P50CA058223,26547365
P50CA070907,26550528
U01CA176058,26552009
P50CA165962,26554010
P50CA127003,26554828
U01CA176058,26554907
U54CA163071,26555075
U54CA163068,26555075
P50CA062924,26559377
U54CA209997,26559926
P50CA196530,26562159
P50CA127003,26562239
U54CA163068,26564481
U54CA163071,26564481
U01CA152637,26565788
UM1CA186691,26567365
UM1CA186716,26567365
P50CA100632,26568194
P50CA058223,26568645
U24CA115102,26571101
U54CA118948,26572242
UM1CA181255,26572785
P50CA101942,26573216
P50CA097257,26573800
P50CA127003,26577117
P50CA058223,26577839
U01CA217875,26578655
P50CA070907,26578684
U10CA180821,26578722
UM1CA181255,26578780
UM1CA186686,26581401
U01CA069912,26581401
U01CA176058,26582713
P50CA127003,26586795
U01CA086402,26589415
P50CA058223,26589432
P50CA101942,26589768
P50CA098131,26590405
U24CA115102,26593774
U24CA184427,26594663
U54CA118948,26596855
U24CA076518,26597079
U24CA076518,26597080
P50CA070907,26597303
U54CA163069,26597610
P50CA100632,26598393
P50CA127003,26598515
U10CA180821,26598744
P50CA058223,26598755
U54CA118948,26601053
U54CA096300,26602701
U54CA096297,26602701
P50CA100632,26603259
U10CA031946,26603828
P50CA058223,26607490
U54CA202997,26607814
U54CA203000,26607814
U54CA202995,26607814
P50CA070907,26608528
P50CA058223,26613937
U54CA143728,26619803
U54CA143727,26619803
U54CA132383,26621127
U54CA132381,26621127
P50CA100632,26621337
U10CA180821,26624971
U01CA199221,26626558
UM1CA186705,26628472
UM1CA186691,26628472
P50CA171963,26631115
P50CA058223,26631509
P50CA070907,26631572
U24CA195858,26634437
UM1CA181255,26636926
P50CA098131,26637440
U54CA202995,26638004
U54CA202997,26638004
U54CA203000,26638004
U24CA180922,26638175
P50CA168504,26640141
U10CA180821,26640699
P50CA127003,26644247
P50CA127003,26644315
R21CA209940,26644347
P50CA097257,26646725
P50CA097257,26646793
U10CA180821,26649589
P50CA058223,26650177
P50CA097257,26654181
P50CA097257,26656478
P50CA070907,26656672
P50CA098131,26657081
P50CA070907,26657290
P50CA097257,26657835
P50CA127001,26658052
U10CA180821,26658227
U10CA031946,26658227
P50CA062924,26658419
U54CA137788,26658913
U54CA132378,26658913
P50CA168504,26658964
P50CA127001,26658994
P50CA058223,26659221
U10CA180821,26662208
U54CA118638,26665166
U54CA143925,26665169
U54CA143924,26665169
U01CA062491,26666244
UM1CA186716,26666244
U54CA132381,26666397
U54CA132383,26666397
U54CA118948,26667452
U54CA143728,26668770
U54CA143728,26668772
U54CA143727,26668772
P50CA062924,26669448
U10CA180821,26669971
P50CA070907,26670277
U24CA210972,26670565
U24CA076518,26670632
U10CA180821,26672084
UM1CA181255,26675551
P50CA101942,26676749
P50CA098131,26676751
P50CA070907,26676756
P50CA165962,26678339
P50CA062924,26678960
U54CA118948,26678966
UM1CA186689,26684088
P50CA058223,26684470
U24CA076518,26685770
UM1CA186644,26686201
U01CA132123,26686201
P50CA100632,26686245
U24CA180922,26687005
P50CA058223,26687066
U24CA076518,26687425
P50CA062924,26690363
U54CA096297,26690363
U54CA096300,26690363
UM1CA186712,26690825
P50CA097257,26692525
P50CA097257,26692824
U54CA163060,26697360
P50CA070907,26698121
U54CA132378,26699370
U54CA137788,26699370
U24CA055727,26700127
P50CA165962,26700815
P50CA070907,26700910
U24CA076518,26701142
U01CA217875,26701805
U54CA118638,26703647
U54CA118638,26703650
U54CA137788,26703666
P50CA100632,26704388
P50CA058223,26705260
U54CA156732,26706624
U54CA118948,26708165
U54CA118638,26709388
U54CA163059,26709709
P50CA058223,26709918
P50CA058223,26711328
U24CA076518,26712591
U54CA118948,26712693
U54CA118638,26712693
U54CA118623,26712693
P50CA107399,26719098
UM1CA186712,26719427
P50CA100632,26719529
U24CA115102,26719571
P50CA127001,26721396
U54CA096300,26721492
U54CA096297,26721492
P50CA058223,26721669
P50CA070907,26723239
U10CA031946,26723241
U10CA180821,26723241
U54CA163066,26723502
P50CA062924,26723878
U01CA113913,26724257
P50CA070907,26724861
P50CA070907,26725182
U10CA180830,26725184
U24CA076518,26726945
P50CA058223,26727919
P50CA070907,26728244
P50CA058223,26729882
U24CA210993,26733076
U54CA118623,26734997
P50CA168504,26735014
P50CA070907,26736068
P50CA127003,26738797
P50CA098131,26738962
P50CA127003,26742007
U54CA163068,26742189
U24CA076518,26743343
P50CA058223,26743380
P50CA100632,26748812
U54CA096300,26748812
U24CA055727,26755259
P50CA127003,26755275
U24CA055727,26755438
U10CA180821,26755510
P50CA070907,26755624
P50CA062924,26756760
U54CA118638,26757879
U01CA099168,26760683
U24CA055727,26761625
U24CA076518,26762681
U10CA180821,26763541
P50CA062924,26764183
UM1CA186712,26764527
U01CA076576,26764527
P50CA127003,26766742
U54CA096300,26766909
U54CA096297,26766909
P50CA058223,26768485
P50CA100632,26768493
P50CA058223,26772400
P50CA127003,26772734
U54CA163060,26772891
P50CA058223,26773705
P50CA168504,26774475
U10CA031946,26774555
U10CA180821,26774555
U24CA195858,26776196
U54CA202995,26782869
U54CA202997,26782869
U54CA137788,26788417
U54CA132378,26788417
U10CA031946,26790562
U10CA180821,26790562
P50CA098131,26791520
U54CA137788,26792857
U54CA132378,26792857
U24CA076518,26797402
U01CA199221,26797892
P50CA100632,26800008
U54CA163060,26801375
P50CA062924,26801886
P50CA127001,26804704
P50CA062924,26804919
P50CA062924,26806338
U01CA113913,26806347
P50CA127001,26806656
U54CA137788,26807405
U54CA202997,26808047
U54CA202995,26808047
P50CA058223,26808595
U54CA163004,26808728
P50CA127003,26810587
U01CA113913,26813955
U54CA096297,26819345
U54CA163004,26819529
U54CA137788,26819972
U54CA132378,26819972
U54CA163060,26820077
P50CA100632,26822154
P50CA127001,26824661
P50CA097257,26824661
P50CA070907,26824926
U54CA132378,26827652
U54CA137788,26827652
P50CA070907,26828851
P50CA070907,26829312
P50CA101942,26831717
U54CA132378,26832335
U54CA137788,26832335
P50CA062924,26832882
P50CA070907,26833127
U10CA180821,26834066
P50CA098131,26834104
P50CA165962,26834160
P50CA062924,26837220
U54CA143727,26838256
U54CA143728,26838256
U24CA180922,26838501
P50CA100632,26838606
U01CA062487,26842236
UM1CA186689,26842236
U01CA062490,26842236
UM1CA186709,26842236
P50CA062924,26842750
U54CA132378,26844117
U54CA137788,26844117
U24CA086368,26845527
UM1CA186712,26848151
U54CA096300,26849037
U54CA096297,26849037
P50CA058223,26849082
U54CA202995,26849163
U54CA202997,26849163
U54CA203000,26849163
P50CA070907,26851185
P50CA127001,26853146
P50CA070907,26853473
P50CA058223,26858339
P50CA127003,26858840
P50CA127001,26859459
UM1CA181255,26859574
U54CA118948,26860217
U54CA209997,26860921
P50CA100632,26865249
P50CA127001,26865249
U10CA180821,26867878
U54CA132383,26869103
P50CA058223,26869351
U24CA076518,26869630
U10CA180821,26870806
P50CA127001,26870836
P50CA100632,26871476
P50CA165962,26873960
U54CA202995,26874508
U54CA202997,26874508
U54CA203000,26874508
P50CA127003,26877775
P50CA098131,26878343
U54CA163069,26878781
U24CA082102,26880062
P50CA098131,26881050
P50CA100632,26883102
UM1CA186716,26883359
U24CA086368,26883772
U24CA076518,26884374
P50CA100632,26884599
U54CA202997,26891843
U54CA202995,26891843
U54CA203000,26891843
U10CA031946,26892479
U10CA180821,26892479
U10CA031946,26894485
U10CA180821,26894485
U54CA163069,26894834
P50CA058223,26894957
U01CA062505,26895565
UM1CA186717,26895565
U54CA202997,26896036
U54CA202995,26896036
U54CA203000,26896036
U24CA055727,26897613
U54CA156732,26899821
U24CA180922,26900662
P50CA070907,26901225
U24CA076518,26901703
U24CA076518,26903380
U54CA096297,26904111
U54CA096300,26904111
P50CA070907,26905588
P50CA098131,26908167
P50CA097257,26908595
P50CA062924,26909576
P50CA127001,26910374
P50CA097257,26911151
U01CA176058,26912360
P50CA127001,26912724
P50CA196530,26916412
UM1CA186691,26917778
UM1CA186716,26917778
P50CA127003,26918731
P50CA070907,26918824
U54CA132378,26919393
U54CA137788,26919393
P50CA070907,26922301
U01CA086402,26924343
U10CA180821,26926677
P50CA101942,26927206
U54CA163060,26929243
P50CA100632,26929325
P50CA070907,26929325
P50CA107399,26930515
U54CA096297,26932277
U54CA096300,26932277
P50CA058223,26933008
P50CA070907,26934917
P50CA196530,26936508
U54CA132378,26936719
U54CA137788,26936719
P50CA058223,26939613
P50CA097257,26941407
U54CA202997,26941739
U24CA076518,26941799
P50CA097257,26941959
P50CA127001,26942675
P50CA127001,26943042
P50CA101942,26943572
UM1CA186712,26943915
U01CA113913,26944351
P50CA070907,26944871
P50CA101942,26947078
P50CA097257,26948345
P50CA070907,26950548
U10CA180821,26951312
P50CA097257,26956433
U24CA163056,26956645
P50CA168504,26957554
P50CA127003,26957558
P50CA196530,26957559
U54CA163069,26959117
P50CA058223,26959980
U01CA199297,26960974
UM1CA181255,26962942
U24CA076518,26964698
P50CA127001,26965451
P50CA127003,26965516
P50CA107399,26967262
P50CA058223,26968396
U10CA180821,26969090
U10CA031946,26969090
P50CA101942,26969681
U24CA076518,26970383
U24CA055727,26971321
P50CA097257,26972449
U54CA137788,26972467
U54CA132378,26972467
U24CA055727,26972653
P50CA127001,26973881
U54CA209992,26974411
P50CA168504,26976419
P50CA168504,26977878
P50CA165962,26977878
UM1CA186691,26979391
UM1CA186716,26979391
UM1CA186686,26979391
P50CA098131,26979397
U01CA086402,26979652
U54CA118623,26980599
U54CA118948,26980599
U54CA137788,26980766
U54CA132378,26980766
U54CA118638,26982914
U54CA118623,26982914
U54CA143728,26983674
U54CA143727,26983674
U54CA096297,26984227
U54CA096300,26984227
U24CA210949,26988609
P50CA127001,26988859
P50CA127003,26989406
U24CA076518,26989808
P50CA070907,26991123
P50CA058223,26991655
U54CA156732,26992109
P50CA058223,26995547
U54CA132383,26997662
U24CA076518,26999468
P50CA127003,27000463
U24CA086368,27001493
U24CA055727,27001569
U54CA137788,27004213
U54CA163060,27004849
U24CA180996,27008010
U54CA132378,27008349
U54CA137788,27008349
U54CA202995,27009130
U54CA203000,27009130
U54CA202997,27009130
U24CA076518,27013014
U01CA152662,27018799
U54CA118638,27019796
U54CA118638,27019873
UM1CA186705,27019981
U10CA180821,27019981
U24CA055727,27020005
U24CA055727,27020112
U10CA180821,27022111
U24CA055727,27023263
P50CA062924,27023856
U54CA118638,27025215
U54CA118623,27025215
U01CA062491,27026198
UM1CA186716,27026198
P50CA058223,27026577
P50CA098131,27026610
U54CA156732,27028270
P50CA070907,27029895
P50CA062924,27030788
P50CA127003,27031855
U54CA163068,27032101
U54CA163071,27032101
U24CA076518,27034534
U54CA137788,27036079
U54CA132378,27036079
P50CA070907,27036135
U24CA086368,27037494
P50CA070907,27037601
P50CA127003,27037951
UM1CA186712,27039845
U24CA076518,27040394
P50CA127001,27040698
P50CA100632,27040698
P50CA058223,27042159
U54CA118638,27042701
U24CA076518,27042847
P50CA165962,27044097
P50CA165962,27044098
U10CA180821,27044936
U24CA076518,27044940
U10CA180821,27045992
U01CA152662,27046438
U24CA163056,27046520
P50CA070907,27048884
P50CA058223,27049755
P50CA127001,27050366
P50CA098131,27052524
P50CA098131,27053251
U54CA163071,27053850
P50CA127001,27053917
P50CA070907,27055253
P50CA100632,27055866
U01CA086400,27056827
P50CA058223,27057482
U54CA143727,27057560
U54CA143728,27057560
U24CA086368,27058981
U54CA203000,27059049
U54CA202997,27059049
U54CA202995,27059049
P50CA107399,27060228
U10CA180821,27060850
U10CA031946,27063598
U54CA163066,27063963
U54CA143924,27064202
U54CA163004,27068172
U10CA031946,27069074
U10CA180821,27069074
P50CA058223,27069085
P50CA097257,27070699
P50CA206963,27070704
UM1CA181255,27071630
U54CA137788,27071838
U10CA180821,27072903
P50CA127001,27074575
P50CA098131,27075627
U10CA031946,27075674
U01CA214201,27076128
P50CA196530,27076625
P50CA165962,27076630
U10CA180821,27083333
P50CA058223,27083775
UM1CA181255,27088321
U24CA076518,27088379
U24CA076518,27088381
U01CA176058,27088724
P50CA127001,27088854
U01CA214201,27089055
U24CA076518,27090957
U24CA076518,27090960
U10CA180821,27092785
P50CA127001,27093696
UM1CA186689,27095537
U01CA062487,27095537
P50CA107399,27096320
U10CA180821,27098150
P50CA100632,27098218
U24CA210949,27100181
U10CA180821,27101728
U10CA180821,27101729
U24CA055727,27102402
U54CA203000,27103178
U54CA202995,27103178
U54CA202997,27103178
U54CA137788,27103524
U54CA132378,27103524
U24CA184427,27105112
P50CA127003,27105317
U24CA076518,27108694
U54CA137788,27110388
U54CA132378,27110388
P50CA058223,27114895
U24CA055727,27117527
P50CA107399,27118452
UM1CA186712,27118540
U24CA076518,27118571
U54CA132383,27118784
U54CA132381,27118784
P50CA058223,27119235
P50CA070907,27120792
P50CA127003,27121247
U01CA214201,27121307
U24CA076518,27121401
P50CA058223,27124287
U24CA180922,27124452
P50CA098131,27126994
P50CA098131,27127206
U54CA163072,27128153
U54CA163069,27128153
U24CA055727,27128740
U54CA163072,27128983
P50CA127003,27129163
P50CA100632,27129972
P50CA070907,27130831
U24CA076518,27131863
U24CA210990,27132513
P50CA168504,27135926
P50CA070907,27135971
P50CA098131,27135974
P50CA168504,27136393
U01CA086402,27136741
U10CA031946,27138575
U10CA180821,27138575
P50CA127003,27140314
U24CA195858,27142790
U10CA031946,27143689
U10CA180821,27143689
P50CA062924,27144336
P50CA058223,27144536
U54CA143924,27144894
U54CA143925,27144894
U01CA176058,27147599
P50CA127003,27148825
U54CA118638,27149649
U54CA118948,27149658
P50CA127003,27149842
P50CA058223,27149990
R01CA207445,27150057
P50CA062924,27151045
U54CA132381,27152131
U54CA132378,27153551
U54CA137788,27153551
P50CA097257,27153637
P50CA058223,27153846
U24CA076518,27154848
U01CA069856,27154916
U24CA076518,27155583
P50CA100632,27155969
U54CA137788,27158135
U24CA076518,27159181
U01CA214170,27159573
U01CA113913,27159573
P50CA097257,27161253
U24CA195858,27163794
U24CA076518,27164062
U54CA143925,27165130
U54CA143924,27165130
U24CA210974,27165744
P50CA127003,27167336
U54CA137788,27168392
U54CA132378,27168392
U54CA163060,27168458
UM1CA186690,27169793
P50CA101942,27169994
U54CA203000,27170077
U54CA202995,27170077
U54CA202997,27170077
UM1CA181255,27171743
P50CA058223,27172895
U54CA202995,27173739
U54CA203000,27173739
U54CA202997,27173739
P50CA101942,27174038
P50CA100632,27178680
P50CA127003,27180906
P50CA070907,27182535
P50CA098131,27183356
U24CA076518,27184624
U24CA076518,27184625
U54CA156732,27184627
U54CA118948,27185053
U54CA163072,27185338
U54CA163069,27185338
U54CA163066,27185338
P50CA168504,27185372
UM1CA186690,27185845
U01CA099168,27185845
P50CA058223,27186656
UM1CA186716,27189163
UM1CA186691,27189163
U54CA118948,27189356
P50CA070907,27192120
P50CA101942,27192563
U54CA209997,27193236
U54CA137788,27193366
U54CA132378,27193366
U54CA156732,27193768
U01CA152662,27195276
U24CA115102,27195445
U54CA118623,27195612
U54CA118948,27195612
P50CA127003,27196573
P50CA127001,27196759
U10CA180830,27196764
U54CA156732,27196822
U10CA180821,27197192
P50CA062924,27197284
U54CA163004,27197290
P50CA097257,27197291
U01CA086402,27197965
P50CA101942,27198170
U54CA156732,27198473
P50CA070907,27199546
P50CA070907,27203671
P50CA058223,27207658
P50CA127003,27212235
U54CA202997,27213509
U54CA203000,27213509
U54CA202995,27213509
U24CA076518,27214075
P50CA070907,27216194
P50CA058223,27216196
UM1CA186690,27217046
P50CA097257,27217440
U01CA113913,27217541
U24CA076518,27220262
P50CA206963,27220667
P50CA070907,27220963
U10CA180821,27221361
P50CA127001,27225028
P50CA058223,27226358
P50CA070907,27230571
P50CA062924,27230749
P50CA127003,27230929
P50CA127003,27231123
P50CA098131,27231203
U54CA163066,27231721
U54CA143727,27231922
U54CA143728,27231922
U54CA096300,27232866
U54CA096297,27232866
P50CA070907,27234602
U01CA086402,27234602
U24CA082102,27235537
UM1CA186690,27235625
U54CA163066,27236294
P50CA171963,27237054
P50CA070907,27237320
U01CA199297,27238606
P50CA070907,27239040
U54CA163059,27239250
P50CA101942,27240091
P50CA127003,27245104
P50CA127003,27246684
P50CA127001,27246830
P50CA100632,27247137
U24CA076518,27247320
P50CA070907,27247352
UM1CA186691,27247373
P50CA070907,27252415
U54CA163069,27253488
U24CA055727,27253866
U54CA118948,27255533
U24CA055727,27258389
U01CA099168,27259260
UM1CA186690,27259260
U01CA176058,27260156
P50CA058223,27261409
P50CA070907,27262539
U10CA180821,27262908
U54CA209997,27264179
U54CA118948,27265814
U54CA132378,27265814
U54CA137788,27265814
P50CA100632,27265873
P50CA196530,27267608
P50CA100632,27268264
U24CA076518,27269951
P50CA165962,27270588
P50CA168504,27270588
P50CA127001,27270908
U54CA163068,27271599
U54CA163071,27271599
U54CA163068,27274906
U54CA163071,27274906
U10CA180821,27275632
U24CA210993,27276420
P50CA070907,27276420
U24CA086368,27276420
P50CA070907,27278018
P50CA097257,27282397
P50CA100632,27283492
P50CA100632,27284738
U54CA096297,27285995
UM1CA186704,27287414
P50CA062924,27291797
U24CA076518,27292583
P50CA168504,27292631
U54CA209992,27292647
U54CA163068,27293457
P50CA058223,27294527
P50CA196530,27295636
U24CA076518,27297790
U54CA163066,27297965
P50CA070907,27298335
P50CA058223,27301700
U01CA199297,27302164
U10CA180821,27302508
UM1CA186691,27304188
P50CA127003,27308562
P50CA058223,27308620
P50CA098131,27310713
U54CA203000,27310870
U54CA202997,27310870
U54CA202995,27310870
P50CA127003,27312529
P50CA058223,27315213
U24CA076518,27315441
U54CA137788,27317127
U54CA132378,27317127
P50CA100632,27317793
P50CA070907,27317903
P50CA070907,27323951
U24CA086368,27324068
U54CA132383,27324103
P50CA101942,27325852
P50CA127003,27325858
P50CA100632,27327543
U54CA202997,27328950
U54CA202995,27328950
U54CA203000,27328950
U01CA176058,27329820
U54CA118948,27330041
P50CA062924,27330075
U10CA180821,27333126
P50CA058223,27335052
U01CA062505,27338091
P50CA127003,27338794
P50CA127003,27341603
P50CA062924,27342911
U24CA076518,27343716
P50CA127001,27349385
U54CA132381,27349565
U54CA132383,27349565
P50CA058223,27349894
U10CA180821,27351685
P50CA098131,27352099
P50CA098131,27352219
P50CA165962,27353503
U24CA076518,27354023
P50CA058223,27354470
P50CA070907,27354471
U01CA086402,27354471
P50CA171963,27354720
U54CA163069,27356744
U54CA163072,27356744
U54CA202997,27357000
U54CA202995,27357000
P50CA127003,27357024
P50CA100632,27359057
U54CA163059,27363029
U54CA202995,27364905
U54CA203000,27364905
U54CA202997,27364905
U10CA031946,27365012
U10CA180821,27365012
U54CA118623,27366850
U54CA118638,27366850
U54CA132378,27366979
U54CA137788,27366979
U24CA180996,27366979
U10CA180821,27368067
P50CA058223,27368101
P50CA127001,27370400
U10CA180821,27374464
P50CA070907,27376157
U54CA118623,27377469
U54CA118948,27377469
U54CA118638,27377469
R21CA209848,27378066
P50CA100632,27378343
P50CA127003,27379672
U24CA180996,27381624
U24CA055727,27382091
U10CA180821,27382098
U10CA031946,27382098
U10CA180830,27382104
P50CA165962,27382115
U54CA096300,27383540
P50CA100632,27383540
U10CA180821,27386786
U10CA031946,27386786
U24CA195858,27386949
P50CA100632,27391151
P50CA127003,27391152
U24CA055727,27391586
U10CA180821,27393622
U10CA180830,27393622
U54CA118948,27394678
U24CA076518,27400067
U24CA180996,27400279
U54CA209997,27401223
U01CA217875,27401613
U01CA176058,27401613
P50CA168504,27402769
P50CA165962,27402815
U10CA180821,27405732
P50CA101942,27407122
P50CA058223,27408776
P50CA127001,27408798
P50CA098131,27410477
U54CA132383,27410612
UM1CA186709,27410923
P50CA206963,27410923
P50CA127003,27412386
U54CA118638,27413169
U54CA143924,27416964
U24CA184427,27417679
U24CA076518,27418009
P50CA127003,27418340
P50CA070907,27419866
U01CA152662,27422797
U54CA163068,27424481
U54CA163071,27424481
U54CA118623,27424525
U54CA118948,27424525
U24CA076518,27427920
U24CA076518,27427921
U54CA118948,27428218
P50CA097257,27429906
U01CA086402,27431498
U54CA202997,27432417
U54CA203000,27432417
U54CA202995,27432417
P50CA062924,27432539
U24CA055727,27432919
U10CA180821,27432924
P50CA062924,27433916
U10CA180821,27435003
U10CA180821,27436272
P50CA127003,27436272
U24CA086368,27438160
U54CA209997,27439480
P50CA196530,27440266
U24CA213274,27440269
P50CA070907,27440378
U54CA163066,27446373
U24CA086368,27446505
R01CA207445,27446983
U54CA132378,27447359
U54CA137788,27447359
U01CA200462,27448593
P50CA058223,27448716
U54CA163004,27448962
U10CA180830,27449091
P50CA196530,27449805
P50CA058223,27451869
P50CA058223,27451892
P50CA070907,27452466
P50CA058223,27453047
UM1CA186690,27454087
P50CA127001,27456130
P50CA058223,27456556
U01CA076576,27458141
UM1CA186712,27458141
U10CA180821,27458945
U54CA118948,27459634
P50CA127003,27459707
U24CA076518,27461064
P50CA100632,27463065
