coreproject,pmid
U54CA163072,25382723
U54CA118638,25383991
U10CA031946,25384173
U10CA180821,25384173
R21CA173390,25386112
U54CA096300,25388163
U54CA096297,25388163
P50CA100707,25388651
U54CA096297,25389437
U54CA096300,25389437
U54CA096297,25389450
P50CA136393,25389453
P50CA062924,25390638
P50CA116201,25390939
R21CA105514,25392452
R33CA105514,25392452
R21CA133275,25392452
P50CA092629,25393274
P50CA062924,25393586
R33CA183654,25393615
R33CA183692,25393615
UM1CA186686,25395429
U24CA055727,25395462
U54CA118623,25395847
U54CA118948,25395847
UM1CA186686,25398436
P50CA136393,25398436
P50CA136393,25398451
P50CA159981,25398451
P50CA165962,25398844
P50CA127001,25398845
P50CA127001,25399873
P50CA126752,25400231
P50CA098131,25401474
P50CA097257,25401693
R21CA126700,25402006
R43CA094404,25402403
U24CA076518,25402415
R33CA182377,25403145
P50CA070907,25403178
P50CA127003,25403204
UM1CA181255,25404233
P50CA092131,25404354
P50CA180995,25405931
P50CA186786,25405933
P50CA100632,25406351
R33CA174616,25406660
P50CA098131,25407423
R21CA140080,25407600
P50CA100632,25407953
R21CA157395,25408619
R21CA173205,25408862
U54CA118623,25408865
P50CA165962,25411098
UM1CA186705,25411163
U01CA069852,25411163
P50CA127003,25411283
R21CA182333,25411577
P50CA062924,25412850
U10CA180830,25413313
R21CA138333,25414344
R21CA126733,25415010
P50CA062924,25415283
P50CA126752,25415440
P50CA126752,25416277
U54CA163060,25416409
P50CA070907,25416559
R33CA132073,25416956
P50CA058223,25417172
P50CA058223,25417729
U10CA180821,25417775
U10CA031946,25417775
P50CA098131,25418933
R21CA137703,25419005
R33CA173264,25419056
P50CA098131,25419441
U24CA076518,25421251
P50CA058223,25421376
U54CA163066,25421380
U54CA163072,25421380
U54CA163069,25421380
R33CA134304,25421684
R33CA186795,25423194
U10CA180821,25423327
U10CA031946,25423327
P50CA101942,25424850
P50CA097190,25424855
P50CA098252,25424955
P50CA070907,25425168
P50CA100632,25425690
P50CA186786,25425964
P50CA101942,25428507
P50CA062924,25428641
P50CA097190,25429071
P50CA159981,25429071
R21CA157395,25430077
P50CA127003,25431318
R21CA186809,25431886
U10CA031946,25432408
P50CA127003,25432409
U10CA031946,25432409
P50CA092629,25432832
P50CA097186,25432832
R33CA177461,25433365
U54CA163060,25434657
P50CA126752,25435117
U54CA163066,25435543
U54CA163069,25435543
P50CA097257,25437051
U24CA076518,25437248
P50CA098252,25437714
U54CA163004,25439276
P50CA062924,25440603
P50CA126752,25440610
U54CA156734,25441317
U54CA156732,25441317
P50CA126752,25441388
R21CA157395,25441900
P50CA098131,25442800
P50CA070907,25444907
U24CA076518,25445023
U24CA076518,25445028
P50CA100632,25445468
U24CA076518,25445636
U24CA076518,25445638
P50CA097190,25446129
P50CA136393,25446664
P50CA098252,25448456
P50CA136393,25449311
U54CA163066,25450700
U54CA163069,25450700
U54CA163072,25450700
P50CA062924,25451944
P50CA116201,25452441
P50CA116201,25453754
P50CA136393,25455733
P50CA186786,25456366
R21CA140068,25457292
P50CA097190,25458053
P50CA101942,25458371
P50CA070907,25458842
P50CA062924,25458952
U24CA076518,25460355
U54CA163060,25460557
P50CA092131,25463990
P50CA180995,25463993
P50CA092629,25463998
U24CA076518,25464115
P50CA062924,25464936
P50CA058223,25465802
U54CA163068,25465874
P50CA121974,25465943
P50CA070907,25467017
U01CA099168,25467180
UM1CA186690,25467180
UM1CA097452,25467181
U54CA163066,25467797
U54CA163069,25467797
U54CA163066,25469981
U54CA163072,25469981
U54CA096297,25473001
U54CA096300,25473001
P50CA136393,25473754
P50CA116201,25473842
U54CA096297,25474384
P50CA058223,25475563
P50CA127003,25475570
P50CA100632,25476932
P50CA062924,25477314
P50CA121974,25479793
P50CA098131,25480943
P50CA097190,25480946
P50CA098131,25481515
P50CA062924,25481712
P50CA097186,25481872
U10CA180821,25482023
P50CA097257,25482530
P50CA116201,25482625
UM1CA186705,25483416
U01CA069852,25483416
U01CA099168,25484100
R21CA137708,25485509
P50CA070907,25486910
P50CA171963,25487151
P50CA136393,25487306
P50CA098252,25488410
P50CA127003,25488664
UM1CA186686,25488966
UM1CA186712,25488966
U10CA180821,25488970
U10CA031946,25488970
P50CA168504,25490766
P50CA058223,25490892
U10CA180821,25490892
P50CA098131,25490892
P50CA116201,25490892
P50CA092131,25492369
R21CA186798,25494172
R21CA151159,25495128
R33CA174562,25495128
P50CA092131,25495128
R33CA157396,25495128
U54CA143728,25495475
U10CA180821,25495490
U54CA156732,25498855
P50CA186786,25499224
U10CA031946,25499481
U10CA180821,25499481
P50CA098131,25500087
U10CA031946,25500100
U10CA180821,25500100
P50CA127003,25501125
UM1CA186686,25501576
P50CA136393,25502607
P50CA098131,25502729
P50CA186786,25502898
P50CA097186,25503391
U54CA132378,25505052
U54CA137788,25505052
P50CA098252,25505737
P50CA126752,25505959
P50CA127003,25506700
P50CA127001,25506897
P50CA097190,25511740
U10CA180821,25512507
P50CA100632,25512634
P50CA127001,25512634
P50CA136393,25512872
U10CA031946,25513250
U10CA031946,25513417
P50CA100707,25513470
P50CA098131,25513479
P50CA070907,25516420
R21CA155572,25517435
P50CA165962,25517747
R21CA155543,25517873
U10CA031946,25517873
P50CA062924,25517958
P50CA097257,25518914
P50CA070907,25519225
P50CA127003,25519892
R21CA147922,25519906
U10CA031946,25520391
U10CA180821,25520391
R21CA186798,25521606
P50CA101942,25523486
R33CA174550,25524628
R21CA140096,25524628
U54CA163066,25524808
U54CA163072,25524808
U54CA163069,25524808
P50CA062924,25525164
U54CA118638,25525571
P50CA092131,25525600
P50CA165962,25526733
U10CA031946,25526733
U10CA180821,25526733
U54CA132378,25527015
U54CA137788,25527015
U24CA076518,25528388
U24CA076518,25528390
P50CA159981,25528498
P50CA136393,25528498
P50CA116201,25529635
P50CA100632,25530214
P50CA058223,25530923
U54CA143924,25531410
P50CA098252,25531529
R21CA186798,25531691
U54CA132378,25531812
U54CA137788,25531812
P50CA098131,25531913
R33CA183685,25532934
P50CA101942,25532962
U54CA137788,25533204
U54CA132378,25533204
P50CA070907,25533479
P50CA168504,25533673
P50CA165962,25533673
P50CA098131,25533764
P50CA058223,25534387
U24CA076518,25534391
U01CA176058,25535366
P50CA062924,25535895
P50CA070907,25536195
U10CA031946,25536215
P50CA098131,25537510
U54CA118948,25537531
U54CA118623,25537531
P50CA062924,25538019
P50CA100707,25538258
P50CA101942,25538263
P50CA121974,25539810
U24CA076518,25543094
R33CA202064,25543192
R21CA173390,25543856
P50CA136393,25544369
P50CA092629,25544636
P50CA168504,25544637
P50CA100632,25544748
P50CA092131,25545744
P50CA127003,25546002
R21CA173390,25546004
U24CA055727,25547510
P50CA127003,25548469
U54CA132378,25549777
U54CA137788,25549777
P50CA098131,25551530
P50CA116201,25551530
P50CA097257,25552286
P50CA121974,25552438
P50CA062924,25554788
U24CA076518,25555447
U24CA076518,25555448
U54CA163068,25555734
P50CA092629,25556937
P50CA062924,25557080
U24CA055727,25557134
U01CA062505,25557868
P50CA100632,25558171
U54CA163004,25558829
P50CA097190,25559556
P50CA098252,25560237
R33CA155252,25562393
U54CA096297,25563037
U54CA096300,25563037
P50CA062924,25564157
U54CA096300,25564340
U54CA096297,25564340
R43CA163403,25564862
R21CA177393,25565630
P50CA186784,25565809
UM1CA186717,25567350
U01CA099168,25567350
U01CA062505,25567350
UM1CA186690,25567350
U24CA076518,25572032
P50CA165962,25572329
P50CA092131,25573005
P50CA126752,25573920
P50CA186784,25573920
P50CA070907,25573953
R21CA125284,25573954
U54CA132378,25574581
U54CA137788,25574581
P50CA116201,25575444
P50CA058223,25575446
P50CA097186,25575823
U54CA118948,25575825
U54CA118623,25575825
P50CA070907,25576290
P50CA058223,25576336
P50CA100632,25576920
P50CA092629,25577038
P50CA116201,25579814
P50CA116201,25581431
P50CA136393,25581431
P50CA159981,25581431
P50CA097190,25582599
P50CA101942,25583798
P50CA058223,25583948
P50CA062924,25584002
P50CA121974,25584893
U24CA076518,25585275
P50CA098252,25586904
P50CA116201,25586992
R21CA174608,25588710
P50CA101942,25589614
P50CA098252,25589622
R21CA173303,25589899
R21CA140080,25590357
R33CA116127,25591810
P50CA098252,25591912
P50CA127003,25591978
P50CA168504,25592590
U24CA210993,25592596
P50CA186786,25593300
U10CA031946,25593898
U54CA118638,25594072
P50CA098131,25594357
U54CA096297,25594952
U54CA096300,25595279
P50CA062924,25595307
U01CA076576,25596730
UM1CA186712,25596730
U54CA163069,25596733
U54CA163066,25596733
U54CA163072,25596733
P50CA190991,25598002
U54CA143925,25598168
P50CA100632,25598437
U54CA096297,25598969
P50CA127003,25599322
P50CA186786,25599403
P50CA127003,25599559
R21CA160080,25599672
P50CA171963,25600023
P50CA097186,25600186
U54CA118623,25600590
U54CA118948,25600590
P50CA070907,25600946
U24CA055727,25600956
P50CA127001,25601206
U10CA180821,25601342
P50CA186786,25602792
U01CA132194,25603775
P50CA092629,25603995
P50CA062924,25605630
R21CA193046,25605683
U10CA180821,25605861
P50CA092131,25605948
R21CA160080,25608559
U54CA132378,25608772
U54CA137788,25608772
R21CA182608,25608867
P50CA127003,25609068
R33CA183654,25612231
P50CA100632,25612941
R21CA155543,25613731
R21CA173279,25616078
R33CA160132,25616322
P50CA127003,25616942
R21CA182341,25619116
P50CA062924,25619503
P50CA127001,25619839
P50CA100632,25619839
P50CA127001,25619840
P50CA136393,25620544
U54CA132381,25621179
U54CA132383,25621179
U54CA132378,25621194
U54CA137788,25621194
P50CA062924,25623214
P50CA062924,25623216
P50CA092629,25623680
P50CA159981,25623732
P50CA116201,25624442
P50CA098252,25625927
U54CA163068,25626061
U54CA163071,25626061
U54CA163068,25626062
U54CA163071,25626063
U54CA096297,25626063
U54CA163068,25626063
U54CA163068,25626064
U54CA163071,25626064
R21CA182336,25626536
P50CA100707,25628468
U54CA096297,25628931
U54CA143727,25628974
U54CA137788,25629637
U54CA132378,25629637
R33CA120726,25631078
P50CA186786,25631336
P50CA097190,25631445
R21CA174573,25634210
P50CA058223,25634211
P50CA127003,25634215
P50CA100707,25634684
R33CA173264,25635161
P50CA058223,25635838
P50CA100707,25636340
P50CA092629,25636656
P50CA062924,25636698
UM1CA186712,25639448
U01CA076576,25639448
P50CA116201,25640009
U01CA070095,25641525
P50CA127003,25641662
U54CA163060,25642321
P50CA168504,25642963
P50CA097190,25643909
P50CA171963,25644247
U24CA055727,25646189
U10CA031946,25646192
U10CA180821,25646192
R33CA112151,25647331
U24CA055727,25649858
U54CA163004,25650071
P50CA127001,25650244
R21CA126733,25652029
P50CA097257,25652157
P50CA116201,25652398
P50CA121974,25652896
R33CA182377,25653158
R21CA173245,25653388
R21CA143408,25654167
P50CA127003,25655899
P50CA159981,25657571
P50CA097190,25658924
R21CA132741,25660013
P50CA100707,25660025
R21CA155572,25660754
U54CA118638,25663121
U54CA132378,25663231
U54CA137788,25663231
U54CA118623,25664257
U54CA118638,25664257
U54CA163066,25664328
U54CA163072,25664328
U54CA118623,25664332
U54CA118638,25664332
U54CA118948,25664332
U10CA031946,25664534
U10CA180821,25664534
P50CA070907,25664850
R21CA151139,25665006
U54CA096300,25666164
P50CA127001,25666508
U24CA076518,25668263
P50CA098131,25670078
U10CA180821,25672915
P50CA127003,25673644
P50CA070907,25675280
P50CA062924,25675333
P50CA136393,25677060
R33CA173382,25677591
U54CA118638,25679011
U54CA118948,25679011
U54CA118623,25679011
U54CA137788,25680879
U54CA132378,25680879
P50CA062924,25681317
U54CA096297,25681317
U54CA096300,25681317
P50CA101942,25681967
P50CA092629,25682340
P50CA100632,25682597
P50CA092629,25682782
UM1CA186690,25682963
U01CA132123,25682963
U01CA099168,25682963
UM1CA186644,25682963
P50CA127003,25683114
R21CA138366,25683564
U54CA163068,25684939
R21CA125284,25686244
R21CA143351,25687472
U24CA076518,25687795
U01CA062461,25688104
P50CA101942,25688160
R21CA160129,25689372
P50CA062924,25691328
P50CA097257,25691445
U54CA137788,25691679
U54CA132378,25691679
P50CA121974,25691921
U24CA055727,25693770
P50CA126752,25693834
P50CA136393,25695953
R21CA143408,25698847
P50CA116201,25698877
R33CA181771,25699289
P50CA098131,25700233
P50CA121974,25700512
U24CA076518,25700678
P50CA165962,25701198
P50CA127001,25701198
P50CA098252,25701675
P50CA058223,25703993
U54CA132381,25705119
R21CA186798,25709806
P50CA100707,25710283
U54CA132378,25711211
U54CA137788,25711211
R33CA116127,25711538
R21CA116127,25711538
U54CA118948,25712341
U54CA118948,25712342
P50CA121974,25712345
P50CA127003,25712477
P50CA116201,25712686
U10CA180830,25713148
P50CA165962,25713439
P50CA116201,25714002
R21CA209875,25714012
P50CA097257,25714433
P50CA097257,25714699
P50CA186781,25715406
P50CA116201,25716949
P50CA058223,25717278
P50CA062924,25719666
P50CA092131,25721812
R33CA204704,25721888
U10CA031946,25721902
R21CA160080,25722288
P50CA062924,25723112
P50CA097257,25724300
R33CA155618,25725856
P50CA062924,25726050
U54CA132383,25727072
R21CA186799,25727144
P50CA116201,25727557
UM1CA097452,25728527
P50CA092131,25730325
R21CA183660,25730370
R33CA183654,25730370
U10CA031946,25732163
U10CA180821,25732163
P50CA092629,25733258
P50CA126752,25734008
U54CA163072,25734985
U54CA163069,25734985
U54CA163066,25734985
P50CA186786,25735316
P50CA058223,25735774
P50CA100707,25736164
P50CA092131,25736687
U54CA163060,25737442
P50CA070907,25738220
U54CA096300,25738355
U54CA096297,25738355
U10CA180821,25738668
U10CA031946,25738668
U10CA180830,25738668
U54CA132378,25741688
U54CA137788,25741688
P50CA136393,25743245
U54CA163004,25743452
U54CA163059,25743456
U54CA163060,25743458
U54CA163004,25743461
P50CA070907,25744723
P50CA116201,25745020
U54CA118638,25745638
U54CA118948,25745638
R33CA177461,25746478
P50CA092629,25746942
U54CA132383,25747293
U54CA132381,25747293
P50CA126752,25748067
R33CA183654,25748935
R33CA183692,25748935
U10CA031946,25749001
U10CA180821,25749001
U10CA031946,25749740
R21CA174577,25750708
R21CA114043,25750759
U54CA163060,25750765
R21CA160060,25753001
P50CA165962,25754088
P50CA062924,25755849
R33CA155586,25756216
P50CA127001,25759016
U01CA176058,25759024
R33CA155554,25759024
U54CA163068,25759025
U24CA076518,25759146
P50CA127003,25759424
P50CA097257,25762697
U24CA055727,25764003
P50CA058223,25765044
U54CA190153,25765812
P50CA058223,25765876
U54CA163071,25766972
U54CA163068,25766972
R44CA140047,25769657
P50CA100707,25769724
U24CA055727,25770148
P50CA186781,25770584
U54CA156734,25771193
U54CA156732,25771193
U24CA076518,25772027
P50CA126752,25772072
P50CA097186,25772183
R33CA177466,25772246
P50CA127003,25772357
R21CA155615,25772705
U54CA118623,25773136
R21CA134391,25774514
U01CA062487,25774912
P50CA062924,25775066
P50CA092629,25777297
P50CA127003,25777804
R33CA182384,25778101
R21CA143351,25778101
U54CA137788,25778476
U54CA132378,25778476
P50CA100632,25778529
P50CA136393,25779564
P50CA100632,25779950
P50CA098131,25780745
P50CA127003,25781442
U54CA118638,25781554
P50CA127003,25781619
U54CA096300,25782445
U54CA096297,25782445
P50CA136393,25783201
P50CA062924,25783680
U54CA096297,25784088
U54CA096300,25784088
U24CA076518,25784576
P50CA098252,25784654
P50CA098252,25786869
P50CA121974,25788491
P50CA127001,25790258
P50CA159981,25793777
P50CA100707,25794132
P50CA092629,25794458
P50CA098131,25794800
P50CA127001,25795306
P50CA136393,25795789
P50CA092629,25796043
P50CA159981,25797080
U54CA143728,25797484
U54CA143727,25797484
P50CA070907,25798539
P50CA070907,25798833
P50CA092629,25800753
U54CA118948,25800762
U54CA118623,25800762
U54CA118623,25800768
U54CA118948,25800768
P50CA101942,25800770
P50CA097186,25801619
U54CA118623,25802834
P50CA127001,25804630
P50CA098131,25805723
P50CA171963,25807290
P50CA097186,25808865
P50CA127001,25808866
P50CA070907,25808870
U54CA132378,25808921
U54CA137788,25808921
P50CA058223,25809092
P50CA186786,25809148
P50CA058223,25809414
P50CA058223,25809865
P50CA100632,25809968
P50CA097190,25810010
P50CA127003,25810492
U54CA137788,25812157
P50CA062924,25812653
P50CA097186,25813143
P50CA058223,25814053
P50CA171963,25814527
U54CA163066,25816226
P50CA126752,25817049
U24CA076518,25817915
R33CA183685,25818365
P50CA098131,25818646
P50CA092629,25819724
R21CA182341,25820099
U54CA202995,25820604
U54CA202997,25820604
R21CA143408,25821583
U24CA076518,25822223
P50CA186786,25822367
R33CA174560,25822772
U54CA209971,25822800
P50CA097186,25823651
P50CA116201,25823661
P50CA101942,25823918
P50CA058223,25824335
P50CA100632,25824652
P50CA092629,25824937
P50CA165962,25825052
P50CA070907,25825707
P50CA097190,25826749
U10CA180830,25827820
P50CA126752,25827831
UM1CA181255,25827832
U24CA076518,25828086
R21CA116127,25829402
R33CA116127,25829402
P50CA116201,25830658
U54CA132378,25832058
U54CA137788,25832058
U01CA199297,25832557
P50CA097190,25832655
P50CA127001,25832656
P50CA127001,25832733
P50CA126752,25833390
P50CA058223,25833891
UM1CA186712,25833959
U01CA076576,25833959
U24CA055727,25834148
U54CA137788,25836013
R33CA160138,25837821
P50CA107399,25838392
P50CA127001,25838967
U24CA076518,25840335
U24CA076518,25840337
U01CA062505,25840583
P50CA107399,25840583
UM1CA186717,25840583
P50CA092629,25842172
U54CA118623,25842364
U54CA118948,25842364
R21CA140080,25843973
P50CA098131,25844895
P50CA159981,25847926
P50CA097186,25847934
U10CA180830,25847934
P50CA058223,25849024
P50CA126752,25849134
P50CA116201,25849179
P50CA159981,25849179
P50CA116201,25849327
P50CA159981,25849327
P50CA092629,25849602
R33CA181771,25849638
P50CA121974,25849774
P50CA062924,25849940
U54CA137788,25850021
U54CA132378,25850021
U54CA209992,25851023
P50CA062924,25851626
P50CA127003,25852058
P50CA116201,25852060
P50CA097186,25852077
P50CA058223,25852972
R43CA093155,25853515
P50CA097257,25853694
P50CA121974,25854919
P50CA058223,25855289
P50CA168504,25855627
P50CA116201,25855707
P50CA159981,25856123
P50CA092131,25857301
P50CA116201,25857409
P50CA092629,25857774
P50CA058223,25858001
P50CA121974,25858289
P50CA116201,25862352
U24CA076518,25862591
R33CA126667,25862606
P50CA092629,25863334
P50CA116201,25863475
P50CA127001,25863716
P50CA127003,25865047
P50CA098131,25865435
U24CA076518,25865650
P50CA058223,25865888
U54CA143728,25866489
P50CA186786,25867060
P50CA092629,25867499
U24CA076518,25867651
P50CA097190,25868717
P50CA127001,25869208
P50CA101942,25869386
U54CA156732,25871494
U54CA132378,25871623
U54CA137788,25871623
P50CA127003,25873087
U24CA055727,25873142
U54CA118638,25873163
P50CA058223,25873369
U10CA180830,25873574
P50CA070907,25873736
U24CA076518,25873936
P50CA058223,25876994
P50CA062924,25877890
U54CA156734,25878192
U54CA156732,25878192
U54CA096300,25878333
U54CA096297,25878333
P50CA070907,25878335
P50CA127003,25878364
P50CA127001,25880480
P50CA127001,25881542
P50CA097257,25882982
P50CA127003,25882987
P50CA097257,25887114
P50CA100632,25888066
P50CA127003,25888633
P50CA159981,25888637
R21CA157298,25888798
U54CA156732,25889628
R21CA177519,25889843
P50CA116201,25890600
UM1CA186717,25891346
U54CA118638,25892662
R21CA182322,25892683
R33CA137673,25893484
P50CA126752,25894390
P50CA070907,25895889
P50CA127003,25895919
P50CA107399,25896003
R21CA174573,25896524
U54CA132383,25897127
U10CA031946,25897153
U54CA163069,25897780
P50CA116201,25897948
P50CA127003,25899481
U01CA062461,25900182
P50CA070907,25900242
P50CA165962,25900819
R21CA116103,25903073
R21CA177391,25904741
P50CA058223,25905855
U54CA118638,25906833
U54CA118623,25906833
U54CA118948,25906833
P50CA058223,25907378
P50CA058223,25908555
R21CA151140,25909037
R33CA177449,25909037
R21CA182333,25909600
P50CA092629,25909882
P50CA098252,25910482
U54CA190153,25911748
U54CA143924,25912168
P50CA092629,25913389
P50CA098131,25913717
R21CA186791,25914501
P50CA100632,25915125
U24CA076518,25915806
P50CA136393,25916844
U54CA163004,25917785
P50CA127003,25917785
U10CA180821,25918286
P50CA062924,25918295
P50CA116201,25919761
U54CA132383,25921728
U54CA163069,25924622
P50CA171963,25924651
P50CA116201,25925377
P50CA186786,25925381
P50CA116201,25925750
U54CA163069,25927530
U54CA163072,25927530
U54CA163066,25927530
U54CA163060,25927723
U54CA118948,25927909
U54CA118623,25927909
P50CA062924,25930097
U10CA031946,25930719
U10CA180821,25930719
P50CA186781,25933374
P50CA100632,25933833
U24CA076518,25934009
P50CA092131,25934435
R21CA157383,25934456
P50CA097257,25934816
P50CA058223,25934837
R33CA160138,25934889
R21CA134368,25934889
R21CA131884,25937678
P50CA127001,25938254
R21CA182333,25939084
P50CA070907,25939383
P50CA097186,25939393
U54CA156732,25940236
P50CA127003,25940397
P50CA062924,25940397
P50CA116201,25940428
P50CA136393,25940428
P50CA126752,25940712
P50CA186781,25941352
U54CA137788,25941595
R33CA173264,25941994
P50CA127003,25944181
U54CA143728,25947296
U54CA143727,25947296
P50CA126752,25947952
P50CA121974,25948295
P50CA092131,25948589
R21CA132741,25948757
P50CA100632,25949898
P50CA058223,25951746
P50CA062924,25951773
P50CA070907,25952108
P50CA097186,25952970
P50CA058223,25953087
P50CA098131,25953087
P50CA058223,25953686
R21CA182322,25953724
P50CA126752,25953852
P50CA127001,25954598
R21CA088343,25956415
R33CA088343,25956415
P50CA127003,25956904
P50CA159981,25958320
R33CA183685,25959051
P50CA062924,25959245
R33CA191135,25959381
U24CA076518,25960307
P50CA116201,25961550
P50CA136393,25962155
P50CA186781,25962523
U10CA180830,25964250
P50CA171963,25965570
P50CA127001,25966666
U10CA180821,25967143
U10CA031946,25967143
P50CA058223,25970777
P50CA127001,25971300
P50CA098131,25971659
P50CA097190,25972070
P50CA097190,25972326
P50CA100632,25972343
P50CA098252,25972404
P50CA127001,25972604
R21CA174543,25973790
R21CA151159,25975562
P50CA092131,25975562
R33CA157396,25975562
U54CA163059,25975605
U54CA118638,25975885
U54CA137788,25976215
U54CA132378,25976215
UM1CA097452,25976292
P50CA127003,25976416
P50CA097257,25977370
P50CA126752,25977584
P50CA100707,25978432
R21CA186798,25978523
P50CA100707,25979485
P50CA092629,25979570
P50CA070907,25979931
R33CA147966,25980495
P50CA165962,25980633
U54CA143728,25981088
U54CA143727,25981088
U24CA076518,25981509
UM1CA186691,25981611
P50CA100632,25982276
P50CA097190,25982282
U54CA118623,25982772
U54CA118948,25982772
U24CA076518,25983043
U54CA137788,25983362
U54CA132378,25983362
U01CA176058,25984343
P50CA186786,25985884
P50CA100632,25985919
U24CA076518,25985921
P50CA100707,25987254
R21CA192983,25987414
U01CA062491,25987691
P50CA092629,25989018
U54CA137788,25989483
U54CA132378,25989483
P50CA097186,25990700
P50CA092131,25991864
P50CA186784,25993167
R21CA173243,25994379
U10CA180821,25994447
U10CA031946,25994447
R33CA137719,25994788
R21CA192983,25996789
P50CA127003,25997436
P50CA098252,25998700
P50CA159981,25998800
P50CA100707,25999435
P50CA098131,26000030
R33CA202064,26000053
P50CA186786,26000489
P50CA092629,26000489
P50CA097186,26000489
P50CA092131,26001082
P50CA159981,26001328
U54CA137788,26001843
U54CA132378,26001843
P50CA062924,26004068
P50CA100707,26005854
P50CA098131,26008918
U24CA076518,26012570
U24CA076518,26013050
R21CA182322,26013054
P50CA097257,26014050
P50CA101942,26014095
P50CA186784,26015514
P50CA100632,26017166
P50CA058223,26017588
P50CA062924,26020105
U54CA163004,26021196
U54CA163060,26021206
U10CA180821,26021444
R21CA174543,26021852
P50CA116201,26022217
UM1CA186716,26022709
U01CA070095,26022709
UM1CA186691,26022709
U54CA156734,26025271
P50CA062924,26026051
P50CA127003,26026393
P50CA121974,26027934
U54CA190152,26028156
P50CA062924,26028255
U24CA076518,26028504
P50CA121974,26028534
U54CA156732,26029287
R21CA116127,26030772
R33CA116127,26030772
P50CA062924,26031834
P50CA058223,26032136
P50CA058223,26032420
U24CA076518,26033280
P50CA196530,26034288
U54CA118948,26035008
P50CA121974,26035047
U10CA031946,26035698
U54CA163068,26035985
U54CA096300,26036611
U54CA096297,26036611
R33CA095996,26036626
U54CA137788,26036791
U54CA132378,26036791
U24CA210993,26036856
R33CA183692,26037552
R33CA183654,26037552
U24CA076518,26039206
U54CA156732,26042653
R33CA177446,26043313
R33CA107785,26044019
R21CA107785,26044019
P50CA098131,26045046
U01CA070095,26045051
P50CA100632,26045609
U54CA163069,26045972
P50CA100632,26048327
P50CA097186,26048576
P50CA100707,26048911
R33CA112061,26049759
P50CA127001,26050585
P50CA100632,26052632
U54CA096300,26052632
P50CA070907,26053020
P50CA070907,26053625
U01CA062461,26054632
U01CA062487,26054632
P50CA171963,26055299
U24CA076518,26055300
P50CA070907,26056149
P50CA126752,26056165
U10CA180821,26056183
U10CA031946,26056183
R33CA182360,26056298
R33CA111933,26056298
P50CA070907,26056316
P50CA097186,26058078
R33CA183685,26058356
P50CA101942,26058385
U01CA076576,26058589
UM1CA186712,26058589
U54CA190152,26059256
P50CA092131,26059510
R33CA191135,26061546
P50CA097257,26061753
P50CA098131,26062749
U54CA118948,26063116
U54CA118623,26063116
P50CA159981,26063476
U01CA070095,26063885
P50CA186784,26066330
R33CA177461,26067716
U54CA163004,26068095
U54CA163059,26068949
P50CA070907,26069186
P50CA127003,26069303
U54CA137788,26070869
U54CA132378,26070869
P50CA127003,26070915
P50CA092131,26071255
P50CA127003,26071399
P50CA097186,26071481
U24CA076518,26071866
P50CA126752,26072403
P50CA116201,26073781
P50CA186786,26074253
P50CA159981,26075790
R33CA183654,26076186
R33CA183692,26076186
P50CA107399,26076957
U10CA180821,26077235
U10CA031946,26077237
R33CA174560,26077818
U54CA163069,26078592
P50CA098252,26078914
U54CA118948,26078914
U54CA118623,26078914
U54CA132378,26079416
U54CA137788,26079416
U54CA132378,26079503
P50CA186786,26080064
P50CA100707,26080835
P50CA097186,26081200
P50CA127003,26081225
U54CA096300,26081979
UM1CA186709,26082895
P50CA190991,26083317
U24CA184427,26083491
P50CA098131,26083494
P50CA165962,26083570
P50CA127001,26085085
P50CA058223,26085483
U24CA210993,26085849
R33CA147988,26086806
P50CA168504,26087699
R21CA182322,26088284
R21CA191186,26088841
P50CA097186,26090669
P50CA121974,26091043
P50CA136393,26091520
P50CA127001,26091668
R33CA183654,26091827
R33CA183692,26091827
U54CA143924,26091896
U54CA143925,26091896
U54CA137788,26092349
U54CA132378,26092349
U10CA180821,26092816
U54CA163059,26093488
P50CA127003,26095242
U54CA096300,26095711
P50CA100632,26095711
U10CA180821,26096694
U54CA163069,26096822
P50CA186784,26096929
R33CA103235,26097382
R21CA103235,26097382
R21CA138365,26097382
P50CA098252,26097874
U01CA099168,26097887
UM1CA186690,26097887
R33CA202064,26098019
R21CA186846,26098203
P50CA159981,26098711
P50CA116201,26098779
P50CA062924,26098869
U54CA137788,26099816
U54CA132378,26099816
U54CA096297,26100133
P50CA058223,26100521
U24CA163056,26100984
P50CA098131,26100984
P50CA127003,26101897
P50CA092131,26102423
P50CA190991,26105699
P50CA058223,26105795
R21CA177395,26106036
UM1CA186717,26106072
U54CA163069,26106135
U54CA163069,26106142
U54CA096297,26106599
R33CA155252,26107611
P50CA186786,26108461
P50CA058223,26109344
P50CA058223,26109346
P50CA159981,26109379
R21CA186791,26110186
UM1CA181255,26110445
P50CA062924,26110550
P50CA121974,26110716
P50CA062924,26111977
P50CA159981,26112921
R21CA182336,26113495
U10CA180821,26113580
U10CA031946,26113580
P50CA098252,26113972
R21CA140068,26115639
U24CA076518,26116087
U24CA076518,26116089
P50CA092629,26116115
P50CA127003,26116215
P50CA100707,26118499
R21CA182333,26119946
R21CA182333,26120051
P50CA186784,26122181
P50CA168504,26122181
P50CA126752,26123352
P50CA062924,26126726
U54CA190152,26130691
U24CA076518,26130705
P50CA098131,26133582
R33CA173382,26133761
U10CA180821,26134227
